"Lake name","Lake code","Depth min m","Depth max m","Area ha","Transect","Transect length m","Lake latitude","Lake longitude"
"Grant Lake",212,20,30,17,5,181,"48 deg 37 min","123 deg 46 min"
"Grant Lake",212,20,30,17,6,204,"48 deg 37 min","123 deg 46 min"
"Grant Lake",212,20,30,17,7,99,"48 deg 37 min","123 deg 46 min"
"Grant Lake",212,20,30,17,8,0,"48 deg 37 min","123 deg 46 min"
"Grant Lake",212,20,30,17,9,0,"48 deg 37 min","123 deg 46 min"
"Grant Lake",212,30,40,6,1,0,"48 deg 37 min","123 deg 46 min"
"Grant Lake",212,30,40,6,2,54,"48 deg 37 min","123 deg 46 min"
"Grant Lake",212,30,40,6,3,74,"48 deg 37 min","123 deg 46 min"
"Grant Lake",212,30,40,6,4,213,"48 deg 37 min","123 deg 46 min"
"Grant Lake",212,30,40,6,5,115,"48 deg 37 min","123 deg 46 min"
"Grant Lake",212,30,40,6,6,0,"48 deg 37 min","123 deg 46 min"
"Grant Lake",212,30,40,6,7,0,"48 deg 37 min","123 deg 46 min"
"Grant Lake",212,30,40,6,8,0,"48 deg 37 min","123 deg 46 min"
"Grant Lake",212,30,40,6,9,0,"48 deg 37 min","123 deg 46 min"
"Great Central Lake",1,2,5,5085,1,1260,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,2,5,5085,2,2150,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,2,5,5085,3,1560,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,2,5,5085,4,1370,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,2,5,5085,5,1780,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,2,5,5085,6,760,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,3,5,5085,1,1260,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,3,5,5085,2,2150,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,3,5,5085,3,1560,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,3,5,5085,4,1370,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,3,5,5085,5,1780,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,3,5,5085,6,760,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,5,10,5054,1,1250,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,5,10,5054,2,2140,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,5,10,5054,3,1554,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,5,10,5054,4,1365,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,5,10,5054,5,1770,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,5,10,5054,6,760,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,10,15,5022,1,1240,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,10,15,5022,2,2140,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,10,15,5022,3,1548,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,10,15,5022,4,1360,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,10,15,5022,5,1770,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,10,15,5022,6,750,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,15,20,4959,1,1230,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,15,20,4959,2,2136,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,15,20,4959,3,1525,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,15,20,4959,4,1350,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,15,20,4959,5,1762,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,15,20,4959,6,748,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,20,30,4863,1,1220,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,20,30,4863,2,2114,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,20,30,4863,3,1502,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,20,30,4863,4,1326,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,20,30,4863,5,1744,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,20,30,4863,6,740,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,30,40,4735,1,1179,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,30,40,4735,2,2050,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,30,40,4735,3,1444,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,30,40,4735,4,1264,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,30,40,4735,5,1709,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,30,40,4735,6,736,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,40,50,4606,1,1144,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,40,50,4606,2,1986,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,40,50,4606,3,1397,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,40,50,4606,4,1220,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,40,50,4606,5,1682,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,40,50,4606,6,724,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,50,60,4475,1,1110,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,50,60,4475,2,1935,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,50,60,4475,3,1362,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,50,60,4475,4,1184,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,50,60,4475,5,1638,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,50,60,4475,6,717,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,60,70,4345,1,1075,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,60,70,4345,2,1884,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,60,70,4345,3,1316,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,60,70,4345,4,1123,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,60,70,4345,5,1602,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,60,70,4345,6,699,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,70,80,4195,1,1029,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,70,80,4195,2,1794,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,70,80,4195,3,1281,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,70,80,4195,4,1078,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,70,80,4195,5,1566,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,70,80,4195,6,687,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,80,90,4020,1,983,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,80,90,4020,2,1704,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,80,90,4020,3,1260,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,80,90,4020,4,1043,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,80,90,4020,5,1540,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,80,90,4020,6,669,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,90,100,3815,1,970,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,90,100,3815,2,1666,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,90,100,3815,3,1200,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,90,100,3815,4,1000,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,90,100,3815,5,1500,"49 deg 22 min","125 deg 15 min"
"Great Central Lake",1,90,100,3815,6,600,"49 deg 22 min","125 deg 15 min"
"Halfway Lake",221,2,5,32,1,222,NA,NA
"Halfway Lake",221,2,5,32,2,215,NA,NA
"Halfway Lake",221,2,5,32,3,729,NA,NA
"Halfway Lake",221,3,5,0,1,0,NA,NA
"Halfway Lake",221,3,5,0,2,0,NA,NA
"Halfway Lake",221,3,5,0,3,0,NA,NA
"Halfway Lake",221,5,10,22,1,180,NA,NA
"Halfway Lake",221,5,10,22,2,161,NA,NA
"Halfway Lake",221,5,10,22,3,326,NA,NA
"Halfway Lake",221,10,15,14,1,127,NA,NA
"Halfway Lake",221,10,15,14,2,111,NA,NA
"Halfway Lake",221,10,15,14,3,246,NA,NA
"Halfway Lake",221,15,20,3,1,0,NA,NA
"Halfway Lake",221,15,20,3,2,0,NA,NA
"Halfway Lake",221,15,20,3,3,124,NA,NA
"Hand Is.",196,NA,NA,NA,NA,NA,NA,NA
"Harrison Lake",75,NA,NA,NA,NA,NA,"49 deg 25 min","121 deg 50 min"
"Henderson Lake",3,2,5,1545,1,485,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,2,5,1545,2,830,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,2,5,1545,3,945,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,2,5,1545,4,845,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,2,5,1545,5,910,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,2,5,1545,6,1135,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,2,5,1545,7,760,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,2,5,1545,8,1667,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,2,5,1545,9,2025,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,2,5,1545,10,2332,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,2,5,1545,11,2571,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,2,5,1545,12,3025,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,2,5,1545,13,1917,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,2,5,1545,14,702,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,2,5,1545,15,1349,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,2,5,1545,16,1600,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,2,5,1545,17,1568,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,2,5,1545,18,2759,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,3,5,1545,1,485,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,3,5,1545,2,830,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,3,5,1545,3,945,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,3,5,1545,4,845,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,3,5,1545,5,910,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,3,5,1545,6,1135,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,3,5,1545,7,760,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,3,5,1545,8,1667,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,3,5,1545,9,2025,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,3,5,1545,10,2332,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,3,5,1545,11,2571,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,3,5,1545,12,3025,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,3,5,1545,13,1917,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,3,5,1545,14,702,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,3,5,1545,15,1349,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,3,5,1545,16,1600,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,3,5,1545,17,1568,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,3,5,1545,18,2759,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,5,10,1522,1,470,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,5,10,1522,2,815,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,5,10,1522,3,925,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,5,10,1522,4,830,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,5,10,1522,5,895,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,5,10,1522,6,1120,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,5,10,1522,7,740,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,5,10,1522,8,1569,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,5,10,1522,9,2002,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,5,10,1522,10,2307,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,5,10,1522,11,2534,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,5,10,1522,12,2992,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,5,10,1522,13,1897,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,5,10,1522,14,685,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,5,10,1522,15,1345,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,5,10,1522,16,1561,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,5,10,1522,17,1549,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,5,10,1522,18,2726,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,10,15,1481,1,450,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,10,15,1481,2,805,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,10,15,1481,3,910,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,10,15,1481,4,820,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,10,15,1481,5,880,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,10,15,1481,6,1110,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,10,15,1481,7,710,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,10,15,1481,8,1443,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,10,15,1481,9,1978,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,10,15,1481,10,2282,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,10,15,1481,11,2513,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,10,15,1481,12,2907,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,10,15,1481,13,1873,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,10,15,1481,14,668,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,10,15,1481,15,1338,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,10,15,1481,16,1544,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,10,15,1481,17,1512,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,10,15,1481,18,2682,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,15,20,1431,1,430,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,15,20,1431,2,795,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,15,20,1431,3,895,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,15,20,1431,4,805,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,15,20,1431,5,860,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,15,20,1431,6,1085,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,15,20,1431,7,685,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,15,20,1431,8,1318,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,15,20,1431,9,1954,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,15,20,1431,10,2199,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,15,20,1431,11,2486,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,15,20,1431,12,2834,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,15,20,1431,13,1851,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,15,20,1431,14,653,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,15,20,1431,15,1303,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,15,20,1431,16,1529,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,15,20,1431,17,1492,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,15,20,1431,18,2628,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,20,30,1353,1,410,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,20,30,1353,2,775,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,20,30,1353,3,870,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,20,30,1353,4,780,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,20,30,1353,5,835,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,20,30,1353,6,1065,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,20,30,1353,7,645,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,20,30,1353,8,1169,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,20,30,1353,9,1904,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,20,30,1353,10,2124,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,20,30,1353,11,1386,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,20,30,1353,12,2792,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,20,30,1353,13,1826,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,20,30,1353,14,638,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,20,30,1353,15,1268,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,20,30,1353,16,1507,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,20,30,1353,17,1463,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,20,30,1353,18,2597,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,30,40,1267,1,380,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,30,40,1267,2,750,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,30,40,1267,3,835,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,30,40,1267,4,750,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,30,40,1267,5,810,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,30,40,1267,6,1020,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,30,40,1267,7,535,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,30,40,1267,8,1108,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,30,40,1267,9,1766,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,30,40,1267,10,1983,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,30,40,1267,11,1336,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,30,40,1267,12,2739,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,30,40,1267,13,1769,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,30,40,1267,14,615,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,30,40,1267,15,1234,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,30,40,1267,16,1417,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,30,40,1267,17,1411,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,30,40,1267,18,2530,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,40,50,1187,1,355,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,40,50,1187,2,715,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,40,50,1187,3,810,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,40,50,1187,4,725,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,40,50,1187,5,770,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,40,50,1187,6,990,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,40,50,1187,7,485,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,40,50,1187,8,951,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,40,50,1187,9,1543,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,40,50,1187,10,1887,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,40,50,1187,11,1299,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,40,50,1187,12,2666,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,40,50,1187,13,1708,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,40,50,1187,14,593,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,40,50,1187,15,1203,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,40,50,1187,16,1366,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,40,50,1187,17,1391,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,40,50,1187,18,2491,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,50,60,1104,1,340,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,50,60,1104,2,680,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,50,60,1104,3,790,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,50,60,1104,4,710,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,50,60,1104,5,745,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,50,60,1104,6,955,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,50,60,1104,7,445,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,50,60,1104,8,841,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,50,60,1104,9,1488,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,50,60,1104,10,1646,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,50,60,1104,11,1216,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,50,60,1104,12,2623,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,50,60,1104,13,1664,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,50,60,1104,14,571,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,50,60,1104,15,1154,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,50,60,1104,16,1329,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,50,60,1104,17,1354,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,50,60,1104,18,2424,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,60,70,1063,1,320,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,60,70,1063,2,645,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,60,70,1063,3,765,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,60,70,1063,4,685,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,60,70,1063,5,710,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,60,70,1063,6,925,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,60,70,1063,7,410,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,60,70,1063,8,741,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,60,70,1063,9,1446,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,60,70,1063,10,1568,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,60,70,1063,11,1102,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,60,70,1063,12,2573,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,60,70,1063,13,1634,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,60,70,1063,14,543,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,60,70,1063,15,1115,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,60,70,1063,16,1212,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,60,70,1063,17,1322,"49 deg 05 min","125 deg 02 min"
"Henderson Lake",3,60,70,1063,18,2364,"49 deg 05 min","125 deg 02 min"
"Hesquiat Lake",119,2,5,452,1,1070,"49 deg 24 min","126 deg 30 min"
"Hesquiat Lake",119,2,5,452,2,825,"49 deg 24 min","126 deg 30 min"
"Hesquiat Lake",119,2,5,452,3,780,"49 deg 24 min","126 deg 30 min"
"Hesquiat Lake",119,2,5,452,4,1075,"49 deg 24 min","126 deg 30 min"
"Hesquiat Lake",119,2,5,452,5,995,"49 deg 24 min","126 deg 30 min"
"Hesquiat Lake",119,2,5,452,6,550,"49 deg 24 min","126 deg 30 min"
"Hesquiat Lake",119,3,5,452,1,1070,"49 deg 24 min","126 deg 30 min"
"Hesquiat Lake",119,3,5,452,2,825,"49 deg 24 min","126 deg 30 min"
"Hesquiat Lake",119,3,5,452,3,780,"49 deg 24 min","126 deg 30 min"
"Hesquiat Lake",119,3,5,452,4,1075,"49 deg 24 min","126 deg 30 min"
"Hesquiat Lake",119,3,5,452,5,995,"49 deg 24 min","126 deg 30 min"
"Hesquiat Lake",119,3,5,452,6,550,"49 deg 24 min","126 deg 30 min"
"Hesquiat Lake",119,5,10,436,1,1005,"49 deg 24 min","126 deg 30 min"
"Hesquiat Lake",119,5,10,436,2,810,"49 deg 24 min","126 deg 30 min"
"Hesquiat Lake",119,5,10,436,3,760,"49 deg 24 min","126 deg 30 min"
"Hesquiat Lake",119,5,10,436,4,1065,"49 deg 24 min","126 deg 30 min"
"Hesquiat Lake",119,5,10,436,5,975,"49 deg 24 min","126 deg 30 min"
"Hesquiat Lake",119,5,10,436,6,545,"49 deg 24 min","126 deg 30 min"
"Hesquiat Lake",119,10,15,421,1,950,"49 deg 24 min","126 deg 30 min"
"Hesquiat Lake",119,10,15,421,2,800,"49 deg 24 min","126 deg 30 min"
"Hesquiat Lake",119,10,15,421,3,750,"49 deg 24 min","126 deg 30 min"
"Hesquiat Lake",119,10,15,421,4,1045,"49 deg 24 min","126 deg 30 min"
"Hesquiat Lake",119,10,15,421,5,955,"49 deg 24 min","126 deg 30 min"
"Hesquiat Lake",119,10,15,421,6,530,"49 deg 24 min","126 deg 30 min"
"Hesquiat Lake",119,15,20,405,1,925,"49 deg 24 min","126 deg 30 min"
"Hesquiat Lake",119,15,20,405,2,785,"49 deg 24 min","126 deg 30 min"
"Hesquiat Lake",119,15,20,405,3,734,"49 deg 24 min","126 deg 30 min"
"Hesquiat Lake",119,15,20,405,4,1025,"49 deg 24 min","126 deg 30 min"
"Hesquiat Lake",119,15,20,405,5,945,"49 deg 24 min","126 deg 30 min"
"Hesquiat Lake",119,15,20,405,6,500,"49 deg 24 min","126 deg 30 min"
"Hesquiat Lake",119,20,30,382,1,885,"49 deg 24 min","126 deg 30 min"
"Hesquiat Lake",119,20,30,382,2,755,"49 deg 24 min","126 deg 30 min"
"Hesquiat Lake",119,20,30,382,3,710,"49 deg 24 min","126 deg 30 min"
"Hesquiat Lake",119,20,30,382,4,985,"49 deg 24 min","126 deg 30 min"
"Hesquiat Lake",119,20,30,382,5,910,"49 deg 24 min","126 deg 30 min"
"Hesquiat Lake",119,20,30,382,6,470,"49 deg 24 min","126 deg 30 min"
"Hesquiat Lake",119,30,40,350,1,820,"49 deg 24 min","126 deg 30 min"
"Hesquiat Lake",119,30,40,350,2,715,"49 deg 24 min","126 deg 30 min"
"Hesquiat Lake",119,30,40,350,3,685,"49 deg 24 min","126 deg 30 min"
"Hesquiat Lake",119,30,40,350,4,825,"49 deg 24 min","126 deg 30 min"
"Hesquiat Lake",119,30,40,350,5,860,"49 deg 24 min","126 deg 30 min"
"Hesquiat Lake",119,30,40,350,6,440,"49 deg 24 min","126 deg 30 min"
"Hesquiat Lake",119,40,50,318,1,720,"49 deg 24 min","126 deg 30 min"
"Hesquiat Lake",119,40,50,318,2,680,"49 deg 24 min","126 deg 30 min"
