Syscode,System,Year,Date,Trawl#,Depth,Original_file
40,Kennedy L (Clay),1979,1979-07-25,1,,Trawldoc.xls
40,Kennedy L (Clay),1979,1979-07-26,5,,Trawldoc.xls
40,Kennedy L (Clay),1979,1979-09-11,9,,Trawldoc.xls
40,Kennedy L (Clay),1979,1979-09-12,11,,Trawldoc.xls
40,Kennedy L (Clay),1979,1979-11-06,5,,Trawldoc.xls
40,Kennedy L (Clay),1979,1979-11-07,6,,Trawldoc.xls
40,Kennedy L (Clay),1979,1980-01-23,5,,Trawldoc.xls
40,Kennedy L (Clay),1982,1982-07-15,2,,Trawldoc.xls
40,Kennedy L (Clay),1982,1982-07-16,4,,Trawldoc.xls
40,Kennedy L (Clay),1982,1982-09-15,3,,Trawldoc.xls
40,Kennedy L (Clay),1982,1982-09-16,5,,Trawldoc.xls
40,Kennedy L (Clay),1982,1983-03-24,5,,Trawldoc.xls
40,Kennedy L (Clay),1983,1983-09-14,3,,Trawldoc.xls
40,Kennedy L (Clay),1983,1983-09-15,5,,Trawldoc.xls
40,Kennedy L (Clay),1983,1983-10-05,5,,Trawldoc.xls
40,Kennedy L (Clay),1986,1986-06-26,4,,Trawldoc.xls
40,Kennedy L (Clay),1986,1986-08-26,3,,Trawldoc.xls
40,Kennedy L (Clay),1986,1986-08-27,7,,Trawldoc.xls
40,Kennedy L (Clay),1986,1986-09-16,3,,Trawldoc.xls
40,Kennedy L (Clay),1986,1986-09-17,11,,Trawldoc.xls
40,Kennedy L (Clay),1986,1986-09-18,18,,Trawldoc.xls
40,Kennedy L (Clay),1986,1986-10-09,5,,Trawldoc.xls
40,Kennedy L (Clay),1986,1986-10-10,21,,Trawldoc.xls
40,Kennedy L (Clay),1986,1986-10-11,24,,Trawldoc.xls
40,Kennedy L (Clay),1986,1986-11-19,1,,Trawldoc.xls
40,Kennedy L (Clay),1986,1986-11-20,14,,Trawldoc.xls
40,Kennedy L (Clay),1986,1987-02-26,15,,Trawldoc.xls
40,Kennedy L (Clay),1987,1987-04-22,2,,Trawldoc.xls
40,Kennedy L (Clay),1987,1987-04-23,6,,Trawldoc.xls
40,Kennedy L (Clay),1987,1987-04-28,6,,Trawldoc.xls
40,Kennedy L (Clay),1987,1987-06-19,2,,Trawldoc.xls
40,Kennedy L (Clay),1987,1987-06-20,5,,Trawldoc.xls
40,Kennedy L (Clay),1987,1987-08-16,4,,Trawldoc.xls
40,Kennedy L (Clay),1987,1987-08-17,9,,Trawldoc.xls
40,Kennedy L (Clay),1987,1987-11-13,5,,Trawldoc.xls
40,Kennedy L (Clay),1987,1987-11-14,9,,Trawldoc.xls
40,Kennedy L (Clay),1987,1988-03-06,8,,Trawldoc.xls
40,Kennedy L (Clay),1987,1988-03-07,10,,Trawldoc.xls
40,Kennedy L (Clay),1988,1988-05-31,1,,Trawldoc.xls
40,Kennedy L (Clay),1988,1988-06-01,5,,Trawldoc.xls
40,Kennedy L (Clay),1988,1988-07-20,3,,Trawldoc.xls
40,Kennedy L (Clay),1988,1988-07-21,7,,Trawldoc.xls
40,Kennedy L (Clay),1988,1988-10-18,2,,Trawldoc.xls
40,Kennedy L (Clay),1988,1988-10-19,9,,Trawldoc.xls
40,Kennedy L (Clay),1988,1988-10-20,6,,Trawldoc.xls
40,Kennedy L (Clay),1988,1989-02-26,6,,Trawldoc.xls
40,Kennedy L (Clay),1988,1989-02-27,9,,Trawldoc.xls
40,Kennedy L (Clay),1989,1989-06-03,6,,Trawldoc.xls
40,Kennedy L (Clay),1989,1989-06-04,4,,Trawldoc.xls
40,Kennedy L (Clay),1989,1989-09-29,3,,Trawldoc.xls
40,Kennedy L (Clay),1989,1989-09-30,7,,Trawldoc.xls
40,Kennedy L (Clay),1989,1990-02-17,6,,Trawldoc.xls
40,Kennedy L (Clay),1989,1990-02-18,8,,Trawldoc.xls
40,Kennedy L (Clay),1990,1990-05-28,3,,Trawldoc.xls
40,Kennedy L (Clay),1990,1990-05-29,5,,Trawldoc.xls
40,Kennedy L (Clay),1990,1990-05-31,6,,Trawldoc.xls
40,Kennedy L (Clay),1990,1990-06-01,11,,Trawldoc.xls
40,Kennedy L (Clay),1990,1990-07-20,,,Trawldoc.xls
40,Kennedy L (Clay),1990,1990-09-09,3,,Trawldoc.xls
40,Kennedy L (Clay),1990,1990-09-10,11,,Trawldoc.xls
40,Kennedy L (Clay),1990,1991-02-17,4,,Trawldoc.xls
40,Kennedy L (Clay),1990,1991-02-18,6,,Trawldoc.xls
40,Kennedy L (Clay),1991,1991-10-22,4,,Trawldoc.xls
40,Kennedy L (Clay),1991,1991-10-23,7,,Trawldoc.xls
41,Kennedy L (Main),1977,1977-08-15,3,,Trawldoc.xls
41,Kennedy L (Main),1977,1977-08-16,5,,Trawldoc.xls
41,Kennedy L (Main),1977,1977-09-20,4,,Trawldoc.xls
41,Kennedy L (Main),1977,1977-09-21,6,,Trawldoc.xls
41,Kennedy L (Main),1977,1978-02-09,4,,Trawldoc.xls
41,Kennedy L (Main),1978,1978-08-16,2,,Trawldoc.xls
41,Kennedy L (Main),1978,1978-08-17,4,,Trawldoc.xls
41,Kennedy L (Main),1978,1978-09-12,2,,Trawldoc.xls
41,Kennedy L (Main),1978,1978-09-13,4,,Trawldoc.xls
41,Kennedy L (Main),1978,1978-11-16,3,,Trawldoc.xls
41,Kennedy L (Main),1979,1979-07-26,1,,Trawldoc.xls
41,Kennedy L (Main),1979,1979-07-27,3,,Trawldoc.xls
41,Kennedy L (Main),1979,1979-09-12,4,,Trawldoc.xls
41,Kennedy L (Main),1979,1979-09-13,7,,Trawldoc.xls
41,Kennedy L (Main),1979,1979-11-07,5,,Trawldoc.xls
41,Kennedy L (Main),1979,1980-01-22,3,,Trawldoc.xls
41,Kennedy L (Main),1979,1980-01-23,5,,Trawldoc.xls
41,Kennedy L (Main),1982,1982-09-14,5,,Trawldoc.xls
41,Kennedy L (Main),1982,1982-09-15,6,,Trawldoc.xls
41,Kennedy L (Main),1982,1983-03-23,4,,Trawldoc.xls
41,Kennedy L (Main),1983,1983-09-13,3,,Trawldoc.xls
41,Kennedy L (Main),1983,1983-09-14,5,,Trawldoc.xls
41,Kennedy L (Main),1983,1983-10-04,4,,Trawldoc.xls
41,Kennedy L (Main),1983,1983-10-05,5,,Trawldoc.xls
41,Kennedy L (Main),1986,1986-06-26,1,,Trawldoc.xls
41,Kennedy L (Main),1986,1986-06-27,4,,Trawldoc.xls
41,Kennedy L (Main),1986,1986-09-18,5,,Trawldoc.xls
41,Kennedy L (Main),1986,1986-09-19,9,,Trawldoc.xls
41,Kennedy L (Main),1986,1986-10-09,11,,Trawldoc.xls
41,Kennedy L (Main),1986,1986-11-20,8,,Trawldoc.xls
41,Kennedy L (Main),1986,1986-11-21,9,,Trawldoc.xls
41,Kennedy L (Main),1986,1987-02-25,7,,Trawldoc.xls
41,Kennedy L (Main),1986,1987-02-26,8,,Trawldoc.xls
41,Kennedy L (Main),1987,1987-04-23,2,,Trawldoc.xls
41,Kennedy L (Main),1987,1987-04-24,4,,Trawldoc.xls
41,Kennedy L (Main),1987,1987-11-14,5,,Trawldoc.xls
41,Kennedy L (Main),1987,1987-11-15,7,,Trawldoc.xls
41,Kennedy L (Main),1987,1988-03-07,6,,Trawldoc.xls
41,Kennedy L (Main),1988,1988-05-29,2,,Trawldoc.xls
41,Kennedy L (Main),1988,1988-05-30,6,,Trawldoc.xls
41,Kennedy L (Main),1988,1988-05-31,10,,Trawldoc.xls
41,Kennedy L (Main),1988,1988-07-18,2,,Trawldoc.xls
41,Kennedy L (Main),1988,1988-07-19,10,,Trawldoc.xls
41,Kennedy L (Main),1988,1988-07-20,15,,Trawldoc.xls
41,Kennedy L (Main),1988,1988-10-17,3,,Trawldoc.xls
41,Kennedy L (Main),1988,1988-10-18,10,,Trawldoc.xls
41,Kennedy L (Main),1988,1988-10-19,19,,Trawldoc.xls
41,Kennedy L (Main),1988,1988-10-20,21,,Trawldoc.xls
41,Kennedy L (Main),1988,1989-02-24,7,,Trawldoc.xls
41,Kennedy L (Main),1988,1989-02-25,19,,Trawldoc.xls
41,Kennedy L (Main),1989,1989-06-01,3,,Trawldoc.xls
41,Kennedy L (Main),1989,1989-06-02,9,,Trawldoc.xls
41,Kennedy L (Main),1989,1989-06-03,16,,Trawldoc.xls
41,Kennedy L (Main),1989,1989-09-27,3,,Trawldoc.xls
41,Kennedy L (Main),1989,1989-09-28,14,,Trawldoc.xls
41,Kennedy L (Main),1989,1989-09-29,20,,Trawldoc.xls
41,Kennedy L (Main),1989,1990-02-15,4,,Trawldoc.xls
41,Kennedy L (Main),1989,1990-02-16,15,,Trawldoc.xls
41,Kennedy L (Main),1990,1990-05-29,3,,Trawldoc.xls
41,Kennedy L (Main),1990,1990-05-30,7,,Trawldoc.xls
41,Kennedy L (Main),1990,1990-05-31,4,,Trawldoc.xls
41,Kennedy L (Main),1990,1990-06-01,11,,Trawldoc.xls
41,Kennedy L (Main),1990,1990-07-19,4,,Trawldoc.xls
41,Kennedy L (Main),1990,1990-07-20,7,,Trawldoc.xls
41,Kennedy L (Main),1990,1990-09-07,4,,Trawldoc.xls
41,Kennedy L (Main),1990,1990-09-08,10,,Trawldoc.xls
41,Kennedy L (Main),1990,1990-09-09,18,,Trawldoc.xls
41,Kennedy L (Main),1990,1991-02-15,2,,Trawldoc.xls
41,Kennedy L (Main),1990,1991-02-16,8,,Trawldoc.xls
41,Kennedy L (Main),1990,1991-02-17,12,,Trawldoc.xls
41,Kennedy L (Main),1991,1991-10-24,8,,Trawldoc.xls
5,Kennedy Lk,1988,1988-04-27,1,,Trawldoc.xls
41,Kennedy MA,,1977-09-20,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1978-02-08,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1978-08-14,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1978-11-16,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1980-01-22,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1981-02-03,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1981-09-04,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1981-12-15,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1982-03-10,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1982-09-14,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1983-03-22,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1983-09-13,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1983-10-04,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1984-09-28,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1984-11-19,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1985-06-03,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1985-12-11,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1985-12-12,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1986-06-26,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1986-09-18,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1986-09-19,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1986-10-07,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1986-10-08,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1986-10-09,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1986-11-19,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1986-11-21,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1986-11-20,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1987-02-26,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1987-11-14,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1988-03-07,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1988-05-29,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1988-07-18,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1988-10-17,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1989-02-24,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1989-06-01,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1989-09-27,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1990-02-15,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1990-05-29,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1990-07-19,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1990-09-07,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1991-02-15,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1991-10-23,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1993-02-11,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1993-10-20,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1993-10-21,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1993-10-22,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1994-02-09,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1994-11-01,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1995-01-14,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1995-07-24,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1995-07-25,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1995-10-28,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1996-02-11,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1996-08-15,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
41,Kennedy MA,,1996-10-30,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
40,KennedyL(Clay),1977,1977-08-16,2,20,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1977,1977-08-16,2,17,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1977,1977-08-16,1,13,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1977,1977-08-16,1,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1977,1977-08-17,3,13,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1977,1977-08-17,3,13,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1977,1977-09-21,1,20,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1977,1977-09-21,5,14,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1977,1977-09-21,5,14,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1977,1977-09-21,4,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1977,1977-09-21,4,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1977,1977-09-21,3,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1977,1977-09-21,3,14,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1977,1977-09-21,2,20,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1977,1977-09-21,1,17,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1977,1977-09-21,2,20,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1977,1977-09-22,6,17,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1977,1977-09-22,6,17,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1977,1977-10-26,2,16,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1977,1977-10-26,1,54,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1977,1977-10-26,5,14,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1977,1977-10-26,3,20,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1977,1977-10-26,5,14,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1977,1977-10-26,4,20,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1977,1977-10-26,3,20,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1977,1977-10-26,1,54,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1977,1977-10-26,2,16,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1977,1977-10-26,1,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1977,1977-10-26,4,20,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1977,1977-10-26,1,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1977,1978-02-07,1,27,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1977,1978-02-07,4,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1977,1978-02-07,4,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1977,1978-02-07,3,55,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1977,1978-02-07,2,45,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1977,1978-02-07,1,27,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1977,1978-02-07,3,55,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1977,1978-02-08,5,20,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1977,1978-02-08,5,20,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1978,1978-07-19,1,20,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1978,1978-07-19,1,20,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1978,1978-08-16,3,37,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1978,1978-08-16,3,16,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1978,1978-08-16,5,23,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1978,1978-08-16,5,19,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1978,1978-08-16,5,19,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1978,1978-08-16,4,13,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1978,1978-09-13,1,18,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1978,1978-09-13,2,7,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1978,1978-09-13,1,18,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1978,1978-09-14,3,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1978,1978-09-14,3,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1978,1978-09-14,4,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1978,1978-09-14,4,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1978,1978-11-15,2,38,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1978,1978-11-15,2,38,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1978,1978-11-15,3,42,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1978,1978-11-15,3,42,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1978,1978-11-15,1,30,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1978,1978-11-16,4,37,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1978,1978-11-16,4,37,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1978,1978-11-30,3,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1978,1978-11-30,4,20,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1978,1978-11-30,1,35,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1978,1978-11-30,2,25,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1978,1978-11-30,2,25,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1978,1978-11-30,5,38,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1978,1978-11-30,1,35,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1978,1978-11-30,5,38,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1978,1978-11-30,4,20,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1978,1979-03-28,1,25,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1978,1979-03-28,2,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1978,1979-03-28,3,60,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1979,1979-07-25,1,7,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1979,1979-07-26,5,11,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1979,1979-07-26,5,11,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1979,1979-07-26,4,6,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1979,1979-07-26,3,7,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1979,1979-07-26,2,11,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1979,1979-07-26,2,11,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1979,1979-09-11,9,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1979,1979-09-11,9,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1979,1979-09-11,8,18,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1979,1979-09-11,4,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1979,1979-09-11,6,5,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1979,1979-09-11,5,13,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1979,1979-09-11,5,13,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1979,1979-09-11,8,18,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1979,1979-09-12,11,6,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1979,1979-09-12,11,6,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1979,1979-09-12,10,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1979,1979-09-12,10,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1979,1979-11-06,5,40,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1979,1979-11-06,3,35,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1979,1979-11-06,5,40,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1979,1979-11-06,1,18,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1979,1979-11-06,1,18,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1979,1979-11-06,2,25,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1979,1979-11-06,2,25,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1979,1979-11-06,4,30,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1979,1979-11-06,4,30,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1979,1979-11-06,3,35,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1979,1979-11-07,6,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1979,1979-11-07,6,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1979,1980-01-23,4,45,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1979,1980-01-23,5,55,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1979,1980-01-23,4,45,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1979,1980-01-23,3,35,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1979,1980-01-23,3,35,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1979,1980-01-23,2,25,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1979,1980-01-23,1,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1979,1980-01-23,1,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1979,1980-01-23,5,55,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
40,KennedyL(Clay),1980,1981-02-04,4,35,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
