"lk.name","lake_code","depth_min","depth_max","Area","Transect","Length","lake_name","lake_latitude","lake_longitude"
"Bowser Lk",35,15,20,2470,4,1031,"Bowser Lake","56 deg 25 min","129 deg 30 min"
"Bowser Lk",35,15,20,2470,5,1390,"Bowser Lake","56 deg 25 min","129 deg 30 min"
"Bowser Lk",35,15,20,2470,6,788,"Bowser Lake","56 deg 25 min","129 deg 30 min"
"Bowser Lk",35,20,30,2288,1,1381,"Bowser Lake","56 deg 25 min","129 deg 30 min"
"Bowser Lk",35,20,30,2288,2,1104,"Bowser Lake","56 deg 25 min","129 deg 30 min"
"Bowser Lk",35,20,30,2288,3,1690,"Bowser Lake","56 deg 25 min","129 deg 30 min"
"Bowser Lk",35,20,30,2288,4,993,"Bowser Lake","56 deg 25 min","129 deg 30 min"
"Bowser Lk",35,20,30,2288,5,969,"Bowser Lake","56 deg 25 min","129 deg 30 min"
"Bowser Lk",35,20,30,2288,6,690,"Bowser Lake","56 deg 25 min","129 deg 30 min"
"Bowser Lk",35,30,40,2044,1,1344,"Bowser Lake","56 deg 25 min","129 deg 30 min"
"Bowser Lk",35,30,40,2044,2,1093,"Bowser Lake","56 deg 25 min","129 deg 30 min"
"Bowser Lk",35,30,40,2044,3,1649,"Bowser Lake","56 deg 25 min","129 deg 30 min"
"Bowser Lk",35,30,40,2044,4,952,"Bowser Lake","56 deg 25 min","129 deg 30 min"
"Bowser Lk",35,30,40,2044,5,765,"Bowser Lake","56 deg 25 min","129 deg 30 min"
"Bowser Lk",35,30,40,2044,6,0,"Bowser Lake","56 deg 25 min","129 deg 30 min"
"Bowser Lk",35,40,50,1893,1,1292,"Bowser Lake","56 deg 25 min","129 deg 30 min"
"Bowser Lk",35,40,50,1893,2,1055,"Bowser Lake","56 deg 25 min","129 deg 30 min"
"Bowser Lk",35,40,50,1893,3,1623,"Bowser Lake","56 deg 25 min","129 deg 30 min"
"Bowser Lk",35,40,50,1893,4,921,"Bowser Lake","56 deg 25 min","129 deg 30 min"
"Bowser Lk",35,40,50,1893,5,716,"Bowser Lake","56 deg 25 min","129 deg 30 min"
"Bowser Lk",35,40,50,1893,6,0,"Bowser Lake","56 deg 25 min","129 deg 30 min"
"Bowser Lk",35,50,60,1690,1,1249,"Bowser Lake","56 deg 25 min","129 deg 30 min"
"Bowser Lk",35,50,60,1690,2,1008,"Bowser Lake","56 deg 25 min","129 deg 30 min"
"Bowser Lk",35,50,60,1690,3,1593,"Bowser Lake","56 deg 25 min","129 deg 30 min"
"Bowser Lk",35,50,60,1690,4,861,"Bowser Lake","56 deg 25 min","129 deg 30 min"
"Bowser Lk",35,50,60,1690,5,454,"Bowser Lake","56 deg 25 min","129 deg 30 min"
"Bowser Lk",35,50,60,1690,6,0,"Bowser Lake","56 deg 25 min","129 deg 30 min"
"Brannen Lk",161,2,5,89,1,832,"Brannen Lake","49 deg 13 min","124 deg 03 min"
"Brannen Lk",161,2,5,89,2,843,"Brannen Lake","49 deg 13 min","124 deg 03 min"
"Brannen Lk",161,2,5,89,3,686,"Brannen Lake","49 deg 13 min","124 deg 03 min"
"Brannen Lk",161,2,5,89,4,1135,"Brannen Lake","49 deg 13 min","124 deg 03 min"
"Brannen Lk",161,2,5,89,5,1290,"Brannen Lake","49 deg 13 min","124 deg 03 min"
"Brannen Lk",161,2,5,89,6,1156,"Brannen Lake","49 deg 13 min","124 deg 03 min"
"Brannen Lk",161,3,5,89,1,832,"Brannen Lake","49 deg 13 min","124 deg 03 min"
"Brannen Lk",161,3,5,89,2,843,"Brannen Lake","49 deg 13 min","124 deg 03 min"
"Brannen Lk",161,3,5,89,3,686,"Brannen Lake","49 deg 13 min","124 deg 03 min"
"Brannen Lk",161,3,5,89,4,1135,"Brannen Lake","49 deg 13 min","124 deg 03 min"
"Brannen Lk",161,3,5,89,5,1290,"Brannen Lake","49 deg 13 min","124 deg 03 min"
"Brannen Lk",161,3,5,89,6,1156,"Brannen Lake","49 deg 13 min","124 deg 03 min"
"Brannen Lk",161,5,10,64,1,695,"Brannen Lake","49 deg 13 min","124 deg 03 min"
"Brannen Lk",161,5,10,64,2,684,"Brannen Lake","49 deg 13 min","124 deg 03 min"
"Brannen Lk",161,5,10,64,3,385,"Brannen Lake","49 deg 13 min","124 deg 03 min"
"Brannen Lk",161,5,10,64,4,964,"Brannen Lake","49 deg 13 min","124 deg 03 min"
"Brannen Lk",161,5,10,64,5,1173,"Brannen Lake","49 deg 13 min","124 deg 03 min"
"Brannen Lk",161,5,10,64,6,1034,"Brannen Lake","49 deg 13 min","124 deg 03 min"
"Brannen Lk",161,10,15,45,1,551,"Brannen Lake","49 deg 13 min","124 deg 03 min"
"Brannen Lk",161,10,15,45,2,553,"Brannen Lake","49 deg 13 min","124 deg 03 min"
"Brannen Lk",161,10,15,45,3,190,"Brannen Lake","49 deg 13 min","124 deg 03 min"
"Brannen Lk",161,10,15,45,4,538,"Brannen Lake","49 deg 13 min","124 deg 03 min"
"Brannen Lk",161,10,15,45,5,990,"Brannen Lake","49 deg 13 min","124 deg 03 min"
"Brannen Lk",161,10,15,45,6,660,"Brannen Lake","49 deg 13 min","124 deg 03 min"
"Brannen Lk",161,15,20,19,1,0,"Brannen Lake","49 deg 13 min","124 deg 03 min"
"Brannen Lk",161,15,20,19,2,309,"Brannen Lake","49 deg 13 min","124 deg 03 min"
"Brannen Lk",161,15,20,19,3,0,"Brannen Lake","49 deg 13 min","124 deg 03 min"
"Brannen Lk",161,15,20,19,4,0,"Brannen Lake","49 deg 13 min","124 deg 03 min"
"Brannen Lk",161,15,20,19,5,0,"Brannen Lake","49 deg 13 min","124 deg 03 min"
"Brannen Lk",161,15,20,19,6,267,"Brannen Lake","49 deg 13 min","124 deg 03 min"
NA,207,NA,NA,NA,NA,NA,"Burrough Pt.",NA,NA
NA,178,NA,NA,NA,NA,NA,"Butedale Lake","53 deg 08 min","128 deg 44 min"
NA,36,NA,NA,NA,NA,NA,"Campbell Lake","49 deg 55 min","125 deg 40 min"
NA,144,NA,NA,NA,NA,NA,"Cannery Bay","49 deg 09 min","125 deg 41 min"
NA,190,NA,NA,NA,NA,NA,"Canoe Ck",NA,NA
"CHEEWHAT",107,2,5,140,1,721,"Cheewhat Lake","48 deg 41 min","125 deg 45 min"
"CHEEWHAT",107,2,5,140,2,843,"Cheewhat Lake","48 deg 41 min","125 deg 45 min"
"CHEEWHAT",107,2,5,140,3,811,"Cheewhat Lake","48 deg 41 min","125 deg 45 min"
"CHEEWHAT",107,2,5,140,4,743,"Cheewhat Lake","48 deg 41 min","125 deg 45 min"
"CHEEWHAT",107,2,5,140,5,478,"Cheewhat Lake","48 deg 41 min","125 deg 45 min"
"CHEEWHAT",107,2,5,140,6,1391,"Cheewhat Lake","48 deg 41 min","125 deg 45 min"
"CHEEWHAT",107,3,5,140,1,721,"Cheewhat Lake","48 deg 41 min","125 deg 45 min"
"CHEEWHAT",107,3,5,140,2,843,"Cheewhat Lake","48 deg 41 min","125 deg 45 min"
"CHEEWHAT",107,3,5,140,3,811,"Cheewhat Lake","48 deg 41 min","125 deg 45 min"
"CHEEWHAT",107,3,5,140,4,743,"Cheewhat Lake","48 deg 41 min","125 deg 45 min"
"CHEEWHAT",107,3,5,140,5,478,"Cheewhat Lake","48 deg 41 min","125 deg 45 min"
"CHEEWHAT",107,3,5,140,6,1391,"Cheewhat Lake","48 deg 41 min","125 deg 45 min"
"CHEEWHAT",107,5,10,86,1,485,"Cheewhat Lake","48 deg 41 min","125 deg 45 min"
"CHEEWHAT",107,5,10,86,2,455,"Cheewhat Lake","48 deg 41 min","125 deg 45 min"
"CHEEWHAT",107,5,10,86,3,630,"Cheewhat Lake","48 deg 41 min","125 deg 45 min"
"CHEEWHAT",107,5,10,86,4,614,"Cheewhat Lake","48 deg 41 min","125 deg 45 min"
"CHEEWHAT",107,5,10,86,5,372,"Cheewhat Lake","48 deg 41 min","125 deg 45 min"
"CHEEWHAT",107,5,10,86,6,1114,"Cheewhat Lake","48 deg 41 min","125 deg 45 min"
"CHEEWHAT",107,10,15,33,1,0,"Cheewhat Lake","48 deg 41 min","125 deg 45 min"
"CHEEWHAT",107,10,15,33,2,301,"Cheewhat Lake","48 deg 41 min","125 deg 45 min"
"CHEEWHAT",107,10,15,33,3,464,"Cheewhat Lake","48 deg 41 min","125 deg 45 min"
"CHEEWHAT",107,10,15,33,4,517,"Cheewhat Lake","48 deg 41 min","125 deg 45 min"
"CHEEWHAT",107,10,15,33,5,239,"Cheewhat Lake","48 deg 41 min","125 deg 45 min"
"CHEEWHAT",107,10,15,33,6,368,"Cheewhat Lake","48 deg 41 min","125 deg 45 min"
"CHEEWHAT",107,15,20,14,1,0,"Cheewhat Lake","48 deg 41 min","125 deg 45 min"
"CHEEWHAT",107,15,20,14,2,0,"Cheewhat Lake","48 deg 41 min","125 deg 45 min"
"CHEEWHAT",107,15,20,14,3,315,"Cheewhat Lake","48 deg 41 min","125 deg 45 min"
"CHEEWHAT",107,15,20,14,4,348,"Cheewhat Lake","48 deg 41 min","125 deg 45 min"
"CHEEWHAT",107,15,20,14,5,0,"Cheewhat Lake","48 deg 41 min","125 deg 45 min"
"CHEEWHAT",107,15,20,14,6,150,"Cheewhat Lake","48 deg 41 min","125 deg 45 min"
NA,166,NA,NA,NA,NA,NA,"Cheewhat Lake S-1","48 deg 41 min","124 deg 45 min"
NA,167,NA,NA,NA,NA,NA,"Cheewhat Lake S-2","48 deg 41 min","124 deg 45 min"
NA,143,NA,NA,NA,NA,NA,"Cheewhat River","40 deg 00 min","124 deg 47 min"
NA,74,NA,NA,NA,NA,NA,"Chilko Lake","51 deg 24 min","124 deg 10 min"
"Christina Lk",47,2,5,128,1,590,"Christina Lake","57 deg 14 min","131 deg 58 min"
"Christina Lk",47,2,5,128,2,627,"Christina Lake","57 deg 14 min","131 deg 58 min"
"Christina Lk",47,2,5,128,3,804,"Christina Lake","57 deg 14 min","131 deg 58 min"
"Christina Lk",47,2,5,128,4,422,"Christina Lake","57 deg 14 min","131 deg 58 min"
"Christina Lk",47,2,5,128,5,467,"Christina Lake","57 deg 14 min","131 deg 58 min"
"Christina Lk",47,3,5,128,1,590,"Christina Lake","57 deg 14 min","131 deg 58 min"
"Christina Lk",47,3,5,128,2,627,"Christina Lake","57 deg 14 min","131 deg 58 min"
"Christina Lk",47,3,5,128,3,804,"Christina Lake","57 deg 14 min","131 deg 58 min"
"Christina Lk",47,3,5,128,4,422,"Christina Lake","57 deg 14 min","131 deg 58 min"
"Christina Lk",47,3,5,128,5,467,"Christina Lake","57 deg 14 min","131 deg 58 min"
"Christina Lk",47,5,10,108,1,566,"Christina Lake","57 deg 14 min","131 deg 58 min"
"Christina Lk",47,5,10,108,2,563,"Christina Lake","57 deg 14 min","131 deg 58 min"
"Christina Lk",47,5,10,108,3,788,"Christina Lake","57 deg 14 min","131 deg 58 min"
"Christina Lk",47,5,10,108,4,388,"Christina Lake","57 deg 14 min","131 deg 58 min"
"Christina Lk",47,5,10,108,5,421,"Christina Lake","57 deg 14 min","131 deg 58 min"
"Christina Lk",47,10,15,96,1,540,"Christina Lake","57 deg 14 min","131 deg 58 min"
"Christina Lk",47,10,15,96,2,537,"Christina Lake","57 deg 14 min","131 deg 58 min"
"Christina Lk",47,10,15,96,3,761,"Christina Lake","57 deg 14 min","131 deg 58 min"
"Christina Lk",47,10,15,96,4,359,"Christina Lake","57 deg 14 min","131 deg 58 min"
"Christina Lk",47,10,15,96,5,257,"Christina Lake","57 deg 14 min","131 deg 58 min"
"Christina Lk",47,15,20,84,1,514,"Christina Lake","57 deg 14 min","131 deg 58 min"
"Christina Lk",47,15,20,84,2,511,"Christina Lake","57 deg 14 min","131 deg 58 min"
"Christina Lk",47,15,20,84,3,704,"Christina Lake","57 deg 14 min","131 deg 58 min"
"Christina Lk",47,15,20,84,4,300,"Christina Lake","57 deg 14 min","131 deg 58 min"
"Christina Lk",47,15,20,84,5,58,"Christina Lake","57 deg 14 min","131 deg 58 min"
"Christina Lk",47,20,30,67,1,479,"Christina Lake","57 deg 14 min","131 deg 58 min"
"Christina Lk",47,20,30,67,2,473,"Christina Lake","57 deg 14 min","131 deg 58 min"
"Christina Lk",47,20,30,67,3,568,"Christina Lake","57 deg 14 min","131 deg 58 min"
"Christina Lk",47,20,30,67,4,218,"Christina Lake","57 deg 14 min","131 deg 58 min"
"Christina Lk",47,20,30,67,5,0,"Christina Lake","57 deg 14 min","131 deg 58 min"
"Christina Lk",47,30,40,41,1,175,"Christina Lake","57 deg 14 min","131 deg 58 min"
"Christina Lk",47,30,40,41,2,363,"Christina Lake","57 deg 14 min","131 deg 58 min"
"Christina Lk",47,30,40,41,3,422,"Christina Lake","57 deg 14 min","131 deg 58 min"
"Christina Lk",47,30,40,41,4,0,"Christina Lake","57 deg 14 min","131 deg 58 min"
"Christina Lk",47,30,40,41,5,0,"Christina Lake","57 deg 14 min","131 deg 58 min"
"Chutine Lk",48,2,5,587,1,1164,"Chutine Lake","57 deg 46 min","132 deg 24 min"
"Chutine Lk",48,2,5,587,2,1043,"Chutine Lake","57 deg 46 min","132 deg 24 min"
"Chutine Lk",48,2,5,587,3,1250,"Chutine Lake","57 deg 46 min","132 deg 24 min"
"Chutine Lk",48,2,5,587,4,1108,"Chutine Lake","57 deg 46 min","132 deg 24 min"
"Chutine Lk",48,2,5,587,5,1058,"Chutine Lake","57 deg 46 min","132 deg 24 min"
"Chutine Lk",48,3,5,587,1,1164,"Chutine Lake","57 deg 46 min","132 deg 24 min"
"Chutine Lk",48,3,5,587,2,1043,"Chutine Lake","57 deg 46 min","132 deg 24 min"
"Chutine Lk",48,3,5,587,3,1250,"Chutine Lake","57 deg 46 min","132 deg 24 min"
"Chutine Lk",48,3,5,587,4,1108,"Chutine Lake","57 deg 46 min","132 deg 24 min"
"Chutine Lk",48,3,5,587,5,1058,"Chutine Lake","57 deg 46 min","132 deg 24 min"
"Chutine Lk",48,5,10,531,1,1135,"Chutine Lake","57 deg 46 min","132 deg 24 min"
"Chutine Lk",48,5,10,531,2,1031,"Chutine Lake","57 deg 46 min","132 deg 24 min"
"Chutine Lk",48,5,10,531,3,1223,"Chutine Lake","57 deg 46 min","132 deg 24 min"
"Chutine Lk",48,5,10,531,4,1063,"Chutine Lake","57 deg 46 min","132 deg 24 min"
"Chutine Lk",48,5,10,531,5,1010,"Chutine Lake","57 deg 46 min","132 deg 24 min"
"Chutine Lk",48,10,15,490,1,1107,"Chutine Lake","57 deg 46 min","132 deg 24 min"
"Chutine Lk",48,10,15,490,2,1019,"Chutine Lake","57 deg 46 min","132 deg 24 min"
"Chutine Lk",48,10,15,490,3,1202,"Chutine Lake","57 deg 46 min","132 deg 24 min"
"Chutine Lk",48,10,15,490,4,923,"Chutine Lake","57 deg 46 min","132 deg 24 min"
"Chutine Lk",48,10,15,490,5,776,"Chutine Lake","57 deg 46 min","132 deg 24 min"
"Chutine Lk",48,15,20,464,1,1077,"Chutine Lake","57 deg 46 min","132 deg 24 min"
"Chutine Lk",48,15,20,464,2,1007,"Chutine Lake","57 deg 46 min","132 deg 24 min"
"Chutine Lk",48,15,20,464,3,1176,"Chutine Lake","57 deg 46 min","132 deg 24 min"
"Chutine Lk",48,15,20,464,4,895,"Chutine Lake","57 deg 46 min","132 deg 24 min"
"Chutine Lk",48,15,20,464,5,369,"Chutine Lake","57 deg 46 min","132 deg 24 min"
"Chutine Lk",48,20,30,434,1,1044,"Chutine Lake","57 deg 46 min","132 deg 24 min"
"Chutine Lk",48,20,30,434,2,992,"Chutine Lake","57 deg 46 min","132 deg 24 min"
"Chutine Lk",48,20,30,434,3,1149,"Chutine Lake","57 deg 46 min","132 deg 24 min"
"Chutine Lk",48,20,30,434,4,839,"Chutine Lake","57 deg 46 min","132 deg 24 min"
"Chutine Lk",48,20,30,434,5,0,"Chutine Lake","57 deg 46 min","132 deg 24 min"
"Chutine Lk",48,30,40,401,1,995,"Chutine Lake","57 deg 46 min","132 deg 24 min"
"Chutine Lk",48,30,40,401,2,959,"Chutine Lake","57 deg 46 min","132 deg 24 min"
"Chutine Lk",48,30,40,401,3,1104,"Chutine Lake","57 deg 46 min","132 deg 24 min"
"Chutine Lk",48,30,40,401,4,738,"Chutine Lake","57 deg 46 min","132 deg 24 min"
"Chutine Lk",48,30,40,401,5,0,"Chutine Lake","57 deg 46 min","132 deg 24 min"
"Chutine Lk",48,40,50,367,1,959,"Chutine Lake","57 deg 46 min","132 deg 24 min"
"Chutine Lk",48,40,50,367,2,930,"Chutine Lake","57 deg 46 min","132 deg 24 min"
"Chutine Lk",48,40,50,367,3,1062,"Chutine Lake","57 deg 46 min","132 deg 24 min"
"Chutine Lk",48,40,50,367,4,643,"Chutine Lake","57 deg 46 min","132 deg 24 min"
"Chutine Lk",48,40,50,367,5,0,"Chutine Lake","57 deg 46 min","132 deg 24 min"
"Chutine Lk",48,50,60,340,1,922,"Chutine Lake","57 deg 46 min","132 deg 24 min"
"Chutine Lk",48,50,60,340,2,897,"Chutine Lake","57 deg 46 min","132 deg 24 min"
"Chutine Lk",48,50,60,340,3,1009,"Chutine Lake","57 deg 46 min","132 deg 24 min"
"Chutine Lk",48,50,60,340,4,573,"Chutine Lake","57 deg 46 min","132 deg 24 min"
"Chutine Lk",48,50,60,340,5,0,"Chutine Lake","57 deg 46 min","132 deg 24 min"
NA,92,NA,NA,NA,NA,NA,"Claire Lake","53 deg 03 min","126 deg 11 min"
NA,168,NA,NA,NA,NA,NA,"Clearwater Creek","50 deg 37 min","125 deg 16 min"
NA,93,NA,NA,NA,NA,NA,"Coghlan Lake","61 deg 33 min","135 deg 29 min"
NA,233,NA,NA,NA,NA,NA,"Cole Ck",NA,NA
NA,37,NA,NA,NA,NA,NA,"Comox Lake","49 deg 37 min","125 deg 10 min"
NA,173,NA,NA,NA,NA,NA,"Con Lake","48 deg 39 min","123 deg 36 min"
NA,195,NA,NA,NA,NA,NA,"Congreve Is.",NA,NA
NA,117,NA,NA,NA,NA,NA,"Consinka Lake","48 deg 57 min","124 deg 58 min"
NA,179,NA,NA,NA,NA,NA,"Cougar Lake","53 deg 01 min","128 deg 51 min"
"Cowichan Lk",185,2,5,6222,1,1840,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,2,5,6222,2,2560,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,2,5,6222,3,1820,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,2,5,6222,4,2550,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,2,5,6222,5,2570,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,2,5,6222,6,1140,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,2,5,6222,7,840,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,3,5,6222,1,1840,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,3,5,6222,2,2560,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,3,5,6222,3,1820,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,3,5,6222,4,2550,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,3,5,6222,5,2570,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,3,5,6222,6,1140,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,3,5,6222,7,840,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,5,10,5944,1,1840,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,5,10,5944,2,2560,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,5,10,5944,3,1820,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,5,10,5944,4,2429,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,5,10,5944,5,2471,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,5,10,5944,6,1140,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,5,10,5944,7,773,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,10,15,5667,1,1840,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,10,15,5667,2,2324,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,10,15,5667,3,1801,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,10,15,5667,4,2111,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,10,15,5667,5,2341,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,10,15,5667,6,1140,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,10,15,5667,7,732,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,15,20,5389,1,1799,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,15,20,5389,2,2257,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,15,20,5389,3,1777,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,15,20,5389,4,1710,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,15,20,5389,5,2238,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,15,20,5389,6,1123,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,15,20,5389,7,715,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,20,30,4970,1,1714,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,20,30,4970,2,2149,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,20,30,4970,3,1767,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,20,30,4970,4,1396,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,20,30,4970,5,1977,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,20,30,4970,6,1089,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,20,30,4970,7,682,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,30,40,4408,1,1625,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,30,40,4408,2,1953,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,30,40,4408,3,1738,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,30,40,4408,4,918,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,30,40,4408,5,1820,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,30,40,4408,6,1041,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,30,40,4408,7,640,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,40,50,3731,1,1312,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,40,50,3731,2,1455,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,40,50,3731,3,1647,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,40,50,3731,4,749,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,40,50,3731,5,1694,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,40,50,3731,6,1003,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,40,50,3731,7,541,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,50,60,2937,1,609,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,50,60,2937,2,1151,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,50,60,2937,3,1527,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,50,60,2937,4,266,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,50,60,2937,5,1550,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,50,60,2937,6,951,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
"Cowichan Lk",185,50,60,2937,7,499,"Cowichan Lake","48 deg 50 min","124 deg 20 min"
NA,114,NA,NA,NA,NA,NA,"Cultus Lake","50 deg 52 min","121 deg 03 min"
"CURTIS LAKE",28,2,5,247,1,679,"Curtis Lake","53 deg 30 min","129 deg 50 min"
"CURTIS LAKE",28,2,5,247,2,1012,"Curtis Lake","53 deg 30 min","129 deg 50 min"
"CURTIS LAKE",28,2,5,247,3,646,"Curtis Lake","53 deg 30 min","129 deg 50 min"
"CURTIS LAKE",28,2,5,247,4,698,"Curtis Lake","53 deg 30 min","129 deg 50 min"
"CURTIS LAKE",28,3,5,247,1,679,"Curtis Lake","53 deg 30 min","129 deg 50 min"
"CURTIS LAKE",28,3,5,247,2,1012,"Curtis Lake","53 deg 30 min","129 deg 50 min"
"CURTIS LAKE",28,3,5,247,3,646,"Curtis Lake","53 deg 30 min","129 deg 50 min"
"CURTIS LAKE",28,3,5,247,4,698,"Curtis Lake","53 deg 30 min","129 deg 50 min"
"CURTIS LAKE",28,5,10,216,1,656,"Curtis Lake","53 deg 30 min","129 deg 50 min"
"CURTIS LAKE",28,5,10,216,2,1004,"Curtis Lake","53 deg 30 min","129 deg 50 min"
"CURTIS LAKE",28,5,10,216,3,631,"Curtis Lake","53 deg 30 min","129 deg 50 min"
"CURTIS LAKE",28,5,10,216,4,564,"Curtis Lake","53 deg 30 min","129 deg 50 min"
"CURTIS LAKE",28,10,15,198,1,621,"Curtis Lake","53 deg 30 min","129 deg 50 min"
"CURTIS LAKE",28,10,15,198,2,965,"Curtis Lake","53 deg 30 min","129 deg 50 min"
"CURTIS LAKE",28,10,15,198,3,617,"Curtis Lake","53 deg 30 min","129 deg 50 min"
"CURTIS LAKE",28,10,15,198,4,504,"Curtis Lake","53 deg 30 min","129 deg 50 min"
"CURTIS LAKE",28,15,20,186,1,586,"Curtis Lake","53 deg 30 min","129 deg 50 min"
"CURTIS LAKE",28,15,20,186,2,960,"Curtis Lake","53 deg 30 min","129 deg 50 min"
"CURTIS LAKE",28,15,20,186,3,603,"Curtis Lake","53 deg 30 min","129 deg 50 min"
"CURTIS LAKE",28,15,20,186,4,455,"Curtis Lake","53 deg 30 min","129 deg 50 min"
"CURTIS LAKE",28,20,30,164,1,556,"Curtis Lake","53 deg 30 min","129 deg 50 min"
"CURTIS LAKE",28,20,30,164,2,743,"Curtis Lake","53 deg 30 min","129 deg 50 min"
"CURTIS LAKE",28,20,30,164,3,577,"Curtis Lake","53 deg 30 min","129 deg 50 min"
"CURTIS LAKE",28,20,30,164,4,231,"Curtis Lake","53 deg 30 min","129 deg 50 min"
"CURTIS LAKE",28,30,40,129,1,452,"Curtis Lake","53 deg 30 min","129 deg 50 min"
"CURTIS LAKE",28,30,40,129,2,645,"Curtis Lake","53 deg 30 min","129 deg 50 min"
"CURTIS LAKE",28,30,40,129,3,337,"Curtis Lake","53 deg 30 min","129 deg 50 min"
"CURTIS LAKE",28,30,40,129,4,134,"Curtis Lake","53 deg 30 min","129 deg 50 min"
