"lk.name","lk.code","depth_min","depth_max","Area","Transect","Length"
"Osoyoos Lk (N)",238,3,5,933,8,1310
"Osoyoos Lk (N)",238,3,5,933,9,1180
"Osoyoos Lk (N)",238,3,5,933,10,2300
"Osoyoos Lk (N)",238,5,10,883,1,827
"Osoyoos Lk (N)",238,5,10,883,2,1136
"Osoyoos Lk (N)",238,5,10,883,3,1402
"Osoyoos Lk (N)",238,5,10,883,4,1151
"Osoyoos Lk (N)",238,5,10,883,5,752
"Osoyoos Lk (N)",238,5,10,883,6,813
"Osoyoos Lk (N)",238,5,10,883,7,1465
"Osoyoos Lk (N)",238,5,10,883,8,1286
"Osoyoos Lk (N)",238,5,10,883,9,1169
"Osoyoos Lk (N)",238,5,10,883,10,2232
"Osoyoos Lk (N)",238,10,15,810,1,809
"Osoyoos Lk (N)",238,10,15,810,2,1122
"Osoyoos Lk (N)",238,10,15,810,3,1380
"Osoyoos Lk (N)",238,10,15,810,4,1128
"Osoyoos Lk (N)",238,10,15,810,5,752
"Osoyoos Lk (N)",238,10,15,810,6,800
"Osoyoos Lk (N)",238,10,15,810,7,1441
"Osoyoos Lk (N)",238,10,15,810,8,1247
"Osoyoos Lk (N)",238,10,15,810,9,1150
"Osoyoos Lk (N)",238,10,15,810,10,2198
"Osoyoos Lk (N)",238,15,20,734,1,790
"Osoyoos Lk (N)",238,15,20,734,2,1108
"Osoyoos Lk (N)",238,15,20,734,3,1302
"Osoyoos Lk (N)",238,15,20,734,4,1038
"Osoyoos Lk (N)",238,15,20,734,5,731
"Osoyoos Lk (N)",238,15,20,734,6,778
"Osoyoos Lk (N)",238,15,20,734,7,1329
"Osoyoos Lk (N)",238,15,20,734,8,1145
"Osoyoos Lk (N)",238,15,20,734,9,1079
"Osoyoos Lk (N)",238,15,20,734,10,2149
"Osoyoos Lk (N)",238,20,30,613,1,760
"Osoyoos Lk (N)",238,20,30,613,2,1073
"Osoyoos Lk (N)",238,20,30,613,3,1245
"Osoyoos Lk (N)",238,20,30,613,4,976
"Osoyoos Lk (N)",238,20,30,613,5,652
"Osoyoos Lk (N)",238,20,30,613,6,662
"Osoyoos Lk (N)",238,20,30,613,7,1247
"Osoyoos Lk (N)",238,20,30,613,8,956
"Osoyoos Lk (N)",238,20,30,613,9,882
"Osoyoos Lk (N)",238,20,30,613,10,2008
"Osoyoos Lk (N)",238,30,40,374,1,611
"Osoyoos Lk (N)",238,30,40,374,2,973
"Osoyoos Lk (N)",238,30,40,374,3,1042
"Osoyoos Lk (N)",238,30,40,374,4,735
"Osoyoos Lk (N)",238,30,40,374,5,423
"Osoyoos Lk (N)",238,30,40,374,6,419
"Osoyoos Lk (N)",238,30,40,374,7,1072
"Osoyoos Lk (N)",238,30,40,374,8,0
"Osoyoos Lk (N)",238,30,40,374,9,809
"Osoyoos Lk (N)",238,30,40,374,10,1673
"Osoyoos_2005",251,2,5,933,1,828
"Osoyoos_2005",251,2,5,933,2,1152
"Osoyoos_2005",251,2,5,933,3,1407
"Osoyoos_2005",251,2,5,933,4,1151
"Osoyoos_2005",251,2,5,933,5,752
"Osoyoos_2005",251,2,5,933,6,814
"Osoyoos_2005",251,2,5,933,7,1466
"Osoyoos_2005",251,2,5,933,8,1310
"Osoyoos_2005",251,2,5,933,9,1181
"Osoyoos_2005",251,2,5,933,10,2300
"Osoyoos_2005",251,2,5,933,11,1400
"Osoyoos_2005",251,2,5,933,12,1600
"Osoyoos_2005",251,2,5,933,13,2000
"Osoyoos_2005",251,2,5,933,14,2900
"Osoyoos_2005",251,3,5,933,1,828
"Osoyoos_2005",251,3,5,933,2,1152
"Osoyoos_2005",251,3,5,933,3,1407
"Osoyoos_2005",251,3,5,933,4,1151
"Osoyoos_2005",251,3,5,933,5,752
"Osoyoos_2005",251,3,5,933,6,813
"Osoyoos_2005",251,3,5,933,7,1465
"Osoyoos_2005",251,3,5,933,8,1310
"Osoyoos_2005",251,3,5,933,9,1180
"Osoyoos_2005",251,3,5,933,10,2300
"Osoyoos_2005",251,3,5,933,11,1400
"Osoyoos_2005",251,3,5,933,12,1600
"Osoyoos_2005",251,3,5,933,13,2000
"Osoyoos_2005",251,3,5,933,14,2900
"Osoyoos_2005",251,5,10,883,1,827
"Osoyoos_2005",251,5,10,883,2,1136
"Osoyoos_2005",251,5,10,883,3,1402
"Osoyoos_2005",251,5,10,883,4,1151
"Osoyoos_2005",251,5,10,883,5,752
"Osoyoos_2005",251,5,10,883,6,813
"Osoyoos_2005",251,5,10,883,7,1465
"Osoyoos_2005",251,5,10,883,8,1286
"Osoyoos_2005",251,5,10,883,9,1169
"Osoyoos_2005",251,5,10,883,10,2232
"Osoyoos_2005",251,5,10,883,11,1379
"Osoyoos_2005",251,5,10,883,12,1576
"Osoyoos_2005",251,5,10,883,13,2000
"Osoyoos_2005",251,5,10,883,14,2892
"Osoyoos_2005",251,10,15,810,1,809
"Osoyoos_2005",251,10,15,810,2,1122
"Osoyoos_2005",251,10,15,810,3,1380
"Osoyoos_2005",251,10,15,810,4,1128
"Osoyoos_2005",251,10,15,810,5,752
"Osoyoos_2005",251,10,15,810,6,800
"Osoyoos_2005",251,10,15,810,7,1441
"Osoyoos_2005",251,10,15,810,8,1247
"Osoyoos_2005",251,10,15,810,9,1150
"Osoyoos_2005",251,10,15,810,10,2198
"Osoyoos_2005",251,10,15,810,11,1142
"Osoyoos_2005",251,10,15,810,12,1448
"Osoyoos_2005",251,10,15,810,13,1705
"Osoyoos_2005",251,10,15,810,14,2827
"Osoyoos_2005",251,15,20,734,1,790
"Osoyoos_2005",251,15,20,734,2,1108
"Osoyoos_2005",251,15,20,734,3,1302
"Osoyoos_2005",251,15,20,734,4,1038
"Osoyoos_2005",251,15,20,734,5,731
"Osoyoos_2005",251,15,20,734,6,778
"Osoyoos_2005",251,15,20,734,7,1329
"Osoyoos_2005",251,15,20,734,8,1145
"Osoyoos_2005",251,15,20,734,9,1079
"Osoyoos_2005",251,15,20,734,10,2149
"Osoyoos_2005",251,15,20,734,11,1008
"Osoyoos_2005",251,15,20,734,12,968
"Osoyoos_2005",251,15,20,734,13,1589
"Osoyoos_2005",251,15,20,734,14,2634
"Osoyoos_2005",251,20,30,613,1,760
"Osoyoos_2005",251,20,30,613,2,1073
"Osoyoos_2005",251,20,30,613,3,1245
"Osoyoos_2005",251,20,30,613,4,976
"Osoyoos_2005",251,20,30,613,5,652
"Osoyoos_2005",251,20,30,613,6,662
"Osoyoos_2005",251,20,30,613,7,1247
"Osoyoos_2005",251,20,30,613,8,956
"Osoyoos_2005",251,20,30,613,9,882
"Osoyoos_2005",251,20,30,613,10,2008
"Osoyoos_2005",251,20,30,613,11,792
"Osoyoos_2005",251,20,30,613,12,719
"Osoyoos_2005",251,20,30,613,13,1375
"Osoyoos_2005",251,20,30,613,14,2295
"Osoyoos_2005",251,30,40,374,1,611
"Osoyoos_2005",251,30,40,374,2,973
"Osoyoos_2005",251,30,40,374,3,1042
"Osoyoos_2005",251,30,40,374,4,735
"Osoyoos_2005",251,30,40,374,5,423
"Osoyoos_2005",251,30,40,374,6,419
"Osoyoos_2005",251,30,40,374,7,1072
"Osoyoos_2005",251,30,40,374,8,0
"Osoyoos_2005",251,30,40,374,9,809
"Osoyoos_2005",251,30,40,374,10,1673
"Osoyoos_2005",251,30,40,374,11,82
"Osoyoos_2005",251,30,40,374,12,541
"Osoyoos_2005",251,30,40,374,13,1063
"Osoyoos_2005",251,30,40,374,14,1450
"Osoyoos Lk (S)",240,2,5,898,1,936
"Osoyoos Lk (S)",240,2,5,898,2,905
"Osoyoos Lk (S)",240,2,5,898,3,1168
"Osoyoos Lk (S)",240,2,5,898,4,524
"Osoyoos Lk (S)",240,2,5,898,5,1313
"Osoyoos Lk (S)",240,2,5,898,6,1744
"Osoyoos Lk (S)",240,2,5,898,7,2072
"Osoyoos Lk (S)",240,2,5,898,8,1128
"Osoyoos Lk (S)",240,3,5,898,1,936
"Osoyoos Lk (S)",240,3,5,898,2,905
"Osoyoos Lk (S)",240,3,5,898,3,1168
"Osoyoos Lk (S)",240,3,5,898,4,524
"Osoyoos Lk (S)",240,3,5,898,5,1202
"Osoyoos Lk (S)",240,3,5,898,6,1715
"Osoyoos Lk (S)",240,3,5,898,7,1912
"Osoyoos Lk (S)",240,3,5,898,8,915
"Osoyoos Lk (S)",240,5,10,782,1,927
"Osoyoos Lk (S)",240,5,10,782,2,897
"Osoyoos Lk (S)",240,5,10,782,3,1157
"Osoyoos Lk (S)",240,5,10,782,4,387
"Osoyoos Lk (S)",240,5,10,782,5,1150
"Osoyoos Lk (S)",240,5,10,782,6,1504
"Osoyoos Lk (S)",240,5,10,782,7,1741
"Osoyoos Lk (S)",240,5,10,782,8,586
"Osoyoos Lk (S)",240,10,15,625,1,894
"Osoyoos Lk (S)",240,10,15,625,2,825
"Osoyoos Lk (S)",240,10,15,625,3,1109
"Osoyoos Lk (S)",240,10,15,625,4,278
"Osoyoos Lk (S)",240,10,15,625,5,934
"Osoyoos Lk (S)",240,10,15,625,6,1081
"Osoyoos Lk (S)",240,10,15,625,7,0
"Osoyoos Lk (S)",240,10,15,625,8,0
"Osoyoos Lk (S)",240,15,20,285,1,729
"Osoyoos Lk (S)",240,15,20,285,2,580
"Osoyoos Lk (S)",240,15,20,285,3,0
"Osoyoos Lk (S)",240,15,20,285,4,0
"Osoyoos Lk (S)",240,15,20,285,5,0
"Osoyoos Lk (S)",240,15,20,285,6,0
"Osoyoos Lk (S)",240,15,20,285,7,0
"Osoyoos Lk (S)",240,15,20,285,8,0
"Osoyoos Lk (S)",240,20,30,129,1,573
"Osoyoos Lk (S)",240,20,30,129,2,0
"Osoyoos Lk (S)",240,20,30,129,3,0
"Osoyoos Lk (S)",240,20,30,129,4,0
"Osoyoos Lk (S)",240,20,30,129,5,0
"Osoyoos Lk (S)",240,20,30,129,6,0
"Osoyoos Lk (S)",240,20,30,129,7,0
"Osoyoos Lk (S)",240,20,30,129,8,0
"Owikeno Lk (A)",228,2,5,6625,1,1644
"Owikeno Lk (A)",228,2,5,6625,2,1833
"Owikeno Lk (A)",228,2,5,6625,3,2000
"Owikeno Lk (A)",228,2,5,6625,4,1788
"Owikeno Lk (A)",228,2,5,6625,5,1661
"Owikeno Lk (A)",228,2,5,6625,6,1770
"Owikeno Lk (A)",228,2,5,6625,7,1600
"Owikeno Lk (A)",228,2,5,6625,8,1900
"Owikeno Lk (A)",228,2,5,6625,9,2000
"Owikeno Lk (A)",228,2,5,6625,10,2000
"Owikeno Lk (A)",228,2,5,6625,11,2600
"Owikeno Lk (A)",228,2,5,6625,12,1600
"Owikeno Lk (A)",228,2,5,6625,13,1900
"Owikeno Lk (A)",228,3,5,6625,1,1644
"Owikeno Lk (A)",228,3,5,6625,2,1833
"Owikeno Lk (A)",228,3,5,6625,3,2000
"Owikeno Lk (A)",228,3,5,6625,4,1788
"Owikeno Lk (A)",228,3,5,6625,5,1661
"Owikeno Lk (A)",228,3,5,6625,6,1770
"Owikeno Lk (A)",228,3,5,6625,7,1600
"Owikeno Lk (A)",228,3,5,6625,8,1900
"Owikeno Lk (A)",228,3,5,6625,9,2000
"Owikeno Lk (A)",228,3,5,6625,10,2000
"Owikeno Lk (A)",228,3,5,6625,11,2600
"Owikeno Lk (A)",228,3,5,6625,12,1600
"Owikeno Lk (A)",228,3,5,6625,13,1900
"Owikeno Lk (A)",228,5,10,6526,1,1644
"Owikeno Lk (A)",228,5,10,6526,2,1827
"Owikeno Lk (A)",228,5,10,6526,3,2000
"Owikeno Lk (A)",228,5,10,6526,4,1786
"Owikeno Lk (A)",228,5,10,6526,5,1661
"Owikeno Lk (A)",228,5,10,6526,6,1767
"Owikeno Lk (A)",228,5,10,6526,7,1591
"Owikeno Lk (A)",228,5,10,6526,8,1886
"Owikeno Lk (A)",228,5,10,6526,9,1985
"Owikeno Lk (A)",228,5,10,6526,10,2000
"Owikeno Lk (A)",228,5,10,6526,11,2580
"Owikeno Lk (A)",228,5,10,6526,12,1593
"Owikeno Lk (A)",228,5,10,6526,13,1863
"Owikeno Lk (A)",228,10,15,6393,1,1638
"Owikeno Lk (A)",228,10,15,6393,2,1805
"Owikeno Lk (A)",228,10,15,6393,3,1974
"Owikeno Lk (A)",228,10,15,6393,4,1775
"Owikeno Lk (A)",228,10,15,6393,5,1657
"Owikeno Lk (A)",228,10,15,6393,6,1752
"Owikeno Lk (A)",228,10,15,6393,7,1567
"Owikeno Lk (A)",228,10,15,6393,8,1880
"Owikeno Lk (A)",228,10,15,6393,9,1900
"Owikeno Lk (A)",228,10,15,6393,10,2000
"Owikeno Lk (A)",228,10,15,6393,11,2557
"Owikeno Lk (A)",228,10,15,6393,12,1573
"Owikeno Lk (A)",228,10,15,6393,13,1839
"Owikeno Lk (A)",228,15,20,6260,1,1626
"Owikeno Lk (A)",228,15,20,6260,2,1783
"Owikeno Lk (A)",228,15,20,6260,3,1935
"Owikeno Lk (A)",228,15,20,6260,4,1761
"Owikeno Lk (A)",228,15,20,6260,5,1640
"Owikeno Lk (A)",228,15,20,6260,6,1732
"Owikeno Lk (A)",228,15,20,6260,7,1553
"Owikeno Lk (A)",228,15,20,6260,8,1873
"Owikeno Lk (A)",228,15,20,6260,9,1886
"Owikeno Lk (A)",228,15,20,6260,10,1972
"Owikeno Lk (A)",228,15,20,6260,11,2533
"Owikeno Lk (A)",228,15,20,6260,12,1553
"Owikeno Lk (A)",228,15,20,6260,13,1827
"Owikeno Lk (A)",228,20,30,6090,1,1607
"Owikeno Lk (A)",228,20,30,6090,2,1752
"Owikeno Lk (A)",228,20,30,6090,3,1899
"Owikeno Lk (A)",228,20,30,6090,4,1741
"Owikeno Lk (A)",228,20,30,6090,5,1611
"Owikeno Lk (A)",228,20,30,6090,6,1707
"Owikeno Lk (A)",228,20,30,6090,7,1535
"Owikeno Lk (A)",228,20,30,6090,8,1860
"Owikeno Lk (A)",228,20,30,6090,9,1871
"Owikeno Lk (A)",228,20,30,6090,10,1944
"Owikeno Lk (A)",228,20,30,6090,11,2514
"Owikeno Lk (A)",228,20,30,6090,12,1540
"Owikeno Lk (A)",228,20,30,6090,13,1797
"Owikeno Lk (A)",228,30,40,5883,1,1581
"Owikeno Lk (A)",228,30,40,5883,2,1707
"Owikeno Lk (A)",228,30,40,5883,3,1854
"Owikeno Lk (A)",228,30,40,5883,4,1712
"Owikeno Lk (A)",228,30,40,5883,5,1577
"Owikeno Lk (A)",228,30,40,5883,6,1676
"Owikeno Lk (A)",228,30,40,5883,7,1494
"Owikeno Lk (A)",228,30,40,5883,8,1847
"Owikeno Lk (A)",228,30,40,5883,9,1843
"Owikeno Lk (A)",228,30,40,5883,10,1896
"Owikeno Lk (A)",228,30,40,5883,11,2476
"Owikeno Lk (A)",228,30,40,5883,12,1507
"Owikeno Lk (A)",228,30,40,5883,13,1760
"Owikeno Lk (A)",228,40,50,5691,1,1551
"Owikeno Lk (A)",228,40,50,5691,2,1664
"Owikeno Lk (A)",228,40,50,5691,3,1813
"Owikeno Lk (A)",228,40,50,5691,4,1682
"Owikeno Lk (A)",228,40,50,5691,5,1550
"Owikeno Lk (A)",228,40,50,5691,6,1647
"Owikeno Lk (A)",228,40,50,5691,7,1447
"Owikeno Lk (A)",228,40,50,5691,8,1828
"Owikeno Lk (A)",228,40,50,5691,9,1800
"Owikeno Lk (A)",228,40,50,5691,10,1868
"Owikeno Lk (A)",228,40,50,5691,11,2447
"Owikeno Lk (A)",228,40,50,5691,12,1461
"Owikeno Lk (A)",228,40,50,5691,13,1724
"Owikeno Lk (A)",228,50,60,5514,1,1521
"Owikeno Lk (A)",228,50,60,5514,2,1613
"Owikeno Lk (A)",228,50,60,5514,3,1776
"Owikeno Lk (A)",228,50,60,5514,4,1656
"Owikeno Lk (A)",228,50,60,5514,5,1521
"Owikeno Lk (A)",228,50,60,5514,6,1614
"Owikeno Lk (A)",228,50,60,5514,7,1447
"Owikeno Lk (A)",228,50,60,5514,8,1828
"Owikeno Lk (A)",228,50,60,5514,9,1800
"Owikeno Lk (A)",228,50,60,5514,10,1868
"Owikeno Lk (A)",228,50,60,5514,11,2447
"Owikeno Lk (A)",228,50,60,5514,12,1461
"Owikeno Lk (A)",228,50,60,5514,13,1724
"Owikeno Lk (A)",228,60,70,5357,1,1487
"Owikeno Lk (A)",228,60,70,5357,2,1559
"Owikeno Lk (A)",228,60,70,5357,3,1741
"Owikeno Lk (A)",228,60,70,5357,4,1628
"Owikeno Lk (A)",228,60,70,5357,5,1490
"Owikeno Lk (A)",228,60,70,5357,6,1632
"Owikeno Lk (A)",228,60,70,5357,7,1447
"Owikeno Lk (A)",228,60,70,5357,8,1828
"Owikeno Lk (A)",228,60,70,5357,9,1800
"Owikeno Lk (A)",228,60,70,5357,10,1868
"Owikeno Lk (A)",228,60,70,5357,11,2447
"Owikeno Lk (A)",228,60,70,5357,12,1461
"Owikeno Lk (A)",228,60,70,5357,13,1724
"Owikeno Lk (A)",228,70,80,5220,1,1450
"Owikeno Lk (A)",228,70,80,5220,2,1525
"Owikeno Lk (A)",228,70,80,5220,3,1712
"Owikeno Lk (A)",228,70,80,5220,4,1603
"Owikeno Lk (A)",228,70,80,5220,5,1461
"Owikeno Lk (A)",228,70,80,5220,6,1661
"Owikeno Lk (A)",228,70,80,5220,7,1447
"Owikeno Lk (A)",228,70,80,5220,8,1828
"Owikeno Lk (A)",228,70,80,5220,9,1800
"Owikeno Lk (A)",228,70,80,5220,10,1868
"Owikeno Lk (A)",228,70,80,5220,11,2447
"Owikeno Lk (A)",228,70,80,5220,12,1461
"Owikeno Lk (A)",228,70,80,5220,13,1724
"Owikeno Lk (A)",228,80,90,5081,1,1421
"Owikeno Lk (A)",228,80,90,5081,2,1501
"Owikeno Lk (A)",228,80,90,5081,3,1687
"Owikeno Lk (A)",228,80,90,5081,4,1577
"Owikeno Lk (A)",228,80,90,5081,5,1427
"Owikeno Lk (A)",228,80,90,5081,6,1650
"Owikeno Lk (A)",228,80,90,5081,7,1447
"Owikeno Lk (A)",228,80,90,5081,8,1828
"Owikeno Lk (A)",228,80,90,5081,9,1800
"Owikeno Lk (A)",228,80,90,5081,10,1868
"Owikeno Lk (A)",228,80,90,5081,11,2447
"Owikeno Lk (A)",228,80,90,5081,12,1461
"Owikeno Lk (A)",228,80,90,5081,13,1724
"Owikeno Lk (A)",228,90,100,4939,1,1394
"Owikeno Lk (A)",228,90,100,4939,2,1475
"Owikeno Lk (A)",228,90,100,4939,3,1662
"Owikeno Lk (A)",228,90,100,4939,4,1551
"Owikeno Lk (A)",228,90,100,4939,5,1398
"Owikeno Lk (A)",228,90,100,4939,6,1639
"Owikeno Lk (A)",228,90,100,4939,7,1447
"Owikeno Lk (A)",228,90,100,4939,8,1828
"Owikeno Lk (A)",228,90,100,4939,9,1800
"Owikeno Lk (A)",228,90,100,4939,10,1868
"Owikeno Lk (A)",228,90,100,4939,11,2447
"Owikeno Lk (A)",228,90,100,4939,12,1461
"Owikeno Lk (A)",228,90,100,4939,13,1724
"Owikeno Lk (B)",229,2,5,1960,1,1841
"Owikeno Lk (B)",229,2,5,1960,2,1674
"Owikeno Lk (B)",229,2,5,1960,3,1529
"Owikeno Lk (B)",229,2,5,1960,4,1750
"Owikeno Lk (B)",229,2,5,1960,5,2040
"Owikeno Lk (B)",229,2,5,1960,6,1500
"Owikeno Lk (B)",229,2,5,1960,7,1800
"Owikeno Lk (B)",229,2,5,1960,8,2200
"Owikeno Lk (B)",229,3,5,1960,1,1841
"Owikeno Lk (B)",229,3,5,1960,2,1674
"Owikeno Lk (B)",229,3,5,1960,3,1529
"Owikeno Lk (B)",229,3,5,1960,4,1750
"Owikeno Lk (B)",229,3,5,1960,5,2040
"Owikeno Lk (B)",229,3,5,1960,6,1500
"Owikeno Lk (B)",229,3,5,1960,7,1800
"Owikeno Lk (B)",229,3,5,1960,8,2200
"Owikeno Lk (B)",229,5,10,1901,1,1816
"Owikeno Lk (B)",229,5,10,1901,2,1662
"Owikeno Lk (B)",229,5,10,1901,3,1504
"Owikeno Lk (B)",229,5,10,1901,4,1734
"Owikeno Lk (B)",229,5,10,1901,5,2017
"Owikeno Lk (B)",229,5,10,1901,6,1485
"Owikeno Lk (B)",229,5,10,1901,7,1795
"Owikeno Lk (B)",229,5,10,1901,8,2200
"Owikeno Lk (B)",229,10,15,1825,1,1792
"Owikeno Lk (B)",229,10,15,1825,2,1643
"Owikeno Lk (B)",229,10,15,1825,3,1460
"Owikeno Lk (B)",229,10,15,1825,4,1716
"Owikeno Lk (B)",229,10,15,1825,5,1994
"Owikeno Lk (B)",229,10,15,1825,6,1461
"Owikeno Lk (B)",229,10,15,1825,7,1795
"Owikeno Lk (B)",229,10,15,1825,8,2200
"Owikeno Lk (B)",229,15,20,1750,1,1764
"Owikeno Lk (B)",229,15,20,1750,2,1624
"Owikeno Lk (B)",229,15,20,1750,3,1430
"Owikeno Lk (B)",229,15,20,1750,4,1697
"Owikeno Lk (B)",229,15,20,1750,5,1957
"Owikeno Lk (B)",229,15,20,1750,6,1452
"Owikeno Lk (B)",229,15,20,1750,7,1787
"Owikeno Lk (B)",229,15,20,1750,8,2186
"Owikeno Lk (B)",229,20,30,1607,1,1720
"Owikeno Lk (B)",229,20,30,1607,2,1596
"Owikeno Lk (B)",229,20,30,1607,3,1400
"Owikeno Lk (B)",229,20,30,1607,4,1673
"Owikeno Lk (B)",229,20,30,1607,5,1920
"Owikeno Lk (B)",229,20,30,1607,6,1428
"Owikeno Lk (B)",229,20,30,1607,7,1770
"Owikeno Lk (B)",229,20,30,1607,8,2145
"Owikeno Lk (B)",229,30,40,1543,1,1663
"Owikeno Lk (B)",229,30,40,1543,2,1551
"Owikeno Lk (B)",229,30,40,1543,3,1365
"Owikeno Lk (B)",229,30,40,1543,4,1641
"Owikeno Lk (B)",229,30,40,1543,5,1838
"Owikeno Lk (B)",229,30,40,1543,6,1404
"Owikeno Lk (B)",229,30,40,1543,7,1716
"Owikeno Lk (B)",229,30,40,1543,8,2100
"Owikeno Lk (B)",229,40,50,1476,1,1604
"Owikeno Lk (B)",229,40,50,1476,2,1505
"Owikeno Lk (B)",229,40,50,1476,3,1334
"Owikeno Lk (B)",229,40,50,1476,4,1605
"Owikeno Lk (B)",229,40,50,1476,5,1806
"Owikeno Lk (B)",229,40,50,1476,6,1371
"Owikeno Lk (B)",229,40,50,1476,7,1691
"Owikeno Lk (B)",229,40,50,1476,8,2024
"Owikeno Lk (B)",229,50,60,1408,1,1590
"Owikeno Lk (B)",229,50,60,1408,2,1470
"Owikeno Lk (B)",229,50,60,1408,3,1279
"Owikeno Lk (B)",229,50,60,1408,4,1568
"Owikeno Lk (B)",229,50,60,1408,5,1769
"Owikeno Lk (B)",229,50,60,1408,6,1232
"Owikeno Lk (B)",229,50,60,1408,7,1653
"Owikeno Lk (B)",229,50,60,1408,8,1925
"Owikeno Lk (B)",229,60,70,1336,1,1426
"Owikeno Lk (B)",229,60,70,1336,2,1439
"Owikeno Lk (B)",229,60,70,1336,3,1222
"Owikeno Lk (B)",229,60,70,1336,4,1587
"Owikeno Lk (B)",229,60,70,1336,5,1769
"Owikeno Lk (B)",229,60,70,1336,6,1232
"Owikeno Lk (B)",229,60,70,1336,7,1653
"Owikeno Lk (B)",229,60,70,1336,8,1925
"Owikeno Lk (B)",229,70,80,1261,1,1012
"Owikeno Lk (B)",229,70,80,1261,2,1405
"Owikeno Lk (B)",229,70,80,1261,3,1179
"Owikeno Lk (B)",229,70,80,1261,4,1608
"Owikeno Lk (B)",229,70,80,1261,5,1769
"Owikeno Lk (B)",229,70,80,1261,6,1232
"Owikeno Lk (B)",229,70,80,1261,7,1653
"Owikeno Lk (B)",229,70,80,1261,8,1925
"Owikeno Lk (B)",229,80,90,1190,1,389
"Owikeno Lk (B)",229,80,90,1190,2,1367
"Owikeno Lk (B)",229,80,90,1190,3,1138
"Owikeno Lk (B)",229,80,90,1190,4,1578
"Owikeno Lk (B)",229,80,90,1190,5,1769
"Owikeno Lk (B)",229,80,90,1190,6,1232
"Owikeno Lk (B)",229,80,90,1190,7,1653
"Owikeno Lk (B)",229,80,90,1190,8,1925
"Owikeno Lk (B)",229,90,100,1125,1,0
"Owikeno Lk (B)",229,90,100,1125,2,1334
"Owikeno Lk (B)",229,90,100,1125,3,1100
"Owikeno Lk (B)",229,90,100,1125,4,1557
"Owikeno Lk (B)",229,90,100,1125,5,1769
"Owikeno Lk (B)",229,90,100,1125,6,1232
"Owikeno Lk (B)",229,90,100,1125,7,1653
"Owikeno Lk (B)",229,90,100,1125,8,1925
"Owikeno Lk (C)",230,2,5,177,1,691
"Owikeno Lk (C)",230,3,5,177,1,691
"Owikeno Lk (C)",230,5,10,161,1,682
"Owikeno Lk (C)",230,10,15,143,1,667
"Owikeno Lk (C)",230,15,20,129,1,655
"Owikeno Lk (C)",230,20,30,108,1,636
"Owikeno Lk (C)",230,30,40,871,1,615
"Owikeno Lk (C)",230,40,50,73,1,599
"Owikeno Lk (C)",230,50,60,56,1,574
"Owikeno Lk (C)",230,60,70,39,1,536
"Owikeno Lk (C)",230,70,80,27,1,499
"Owikeno Lk (D)",231,2,5,376.3,1,1034
"Owikeno Lk (D)",231,2,5,376.3,2,861
"Owikeno Lk (D)",231,2,5,376.3,3,621
"Owikeno Lk (D)",231,2,5,376.3,4,1300
"Owikeno Lk (D)",231,3,5,376.3,1,1034
"Owikeno Lk (D)",231,3,5,376.3,2,861
"Owikeno Lk (D)",231,3,5,376.3,3,621
"Owikeno Lk (D)",231,3,5,376.3,4,1300
"Owikeno Lk (D)",231,5,10,357.2,1,994
"Owikeno Lk (D)",231,5,10,357.2,2,849
"Owikeno Lk (D)",231,5,10,357.2,3,609
"Owikeno Lk (D)",231,5,10,357.2,4,1243
"Owikeno Lk (D)",231,10,15,336.4,1,972
"Owikeno Lk (D)",231,10,15,336.4,2,837
"Owikeno Lk (D)",231,10,15,336.4,3,589
"Owikeno Lk (D)",231,10,15,336.4,4,1206
"Owikeno Lk (D)",231,15,20,321.5,1,940
"Owikeno Lk (D)",231,15,20,321.5,2,820
"Owikeno Lk (D)",231,15,20,321.5,3,569
"Owikeno Lk (D)",231,15,20,321.5,4,1169
"Owikeno Lk (D)",231,20,30,297.8,1,882
"Owikeno Lk (D)",231,20,30,297.8,2,783
"Owikeno Lk (D)",231,20,30,297.8,3,537
"Owikeno Lk (D)",231,20,30,297.8,4,1103
"Owikeno Lk (D)",231,30,40,264,1,795
"Owikeno Lk (D)",231,30,40,264,2,709
"Owikeno Lk (D)",231,30,40,264,3,494
"Owikeno Lk (D)",231,30,40,264,4,1010
"Owikeno Lk (D)",231,40,50,228.8,1,701
"Owikeno Lk (D)",231,40,50,228.8,2,619
"Owikeno Lk (D)",231,40,50,228.8,3,450
"Owikeno Lk (D)",231,40,50,228.8,4,925
"Owikeno Lk (D)",231,50,60,191.7,1,593
"Owikeno Lk (D)",231,50,60,191.7,2,513
"Owikeno Lk (D)",231,50,60,191.7,3,410
"Owikeno Lk (D)",231,50,60,191.7,4,832
"Owikeno Lk (D)",231,60,70,145.5,1,0
"Owikeno Lk (D)",231,60,70,145.5,2,398
"Owikeno Lk (D)",231,60,70,145.5,3,366
"Owikeno Lk (D)",231,60,70,145.5,4,832
"Owikeno Lk (D)",231,70,80,83.1,1,0
"Owikeno Lk (D)",231,70,80,83.1,2,0
"Owikeno Lk (D)",231,70,80,83.1,3,295
"Owikeno Lk (D)",231,70,80,83.1,4,832
"PORT JOHN",110,2,5,85,1,400
"PORT JOHN",110,2,5,85,2,400
"PORT JOHN",110,2,5,85,3,330
"PORT JOHN",110,2,5,85,4,300
"PORT JOHN",110,2,5,85,5,265
"PORT JOHN",110,3,5,85,1,400
