"Lake","Code","Latitude","Longitude","Transect","Depth Min (m)","Depth Max (m)","Length (m)","Area (ha)"
"Muchalat Lake",45,"49° 41' N","126° 06' W",2,10,15,1600,550
"Muchalat Lake",45,"49° 41' N","126° 06' W",2,15,20,1575,522
"Muchalat Lake",45,"49° 41' N","126° 06' W",2,20,30,1525,475
"Muchalat Lake",45,"49° 41' N","126° 06' W",2,30,40,1458,402
"Muchalat Lake",45,"49° 41' N","126° 06' W",2,40,50,1258,311
"Muchalat Lake",45,"49° 41' N","126° 06' W",2,50,60,805,164
"Muchalat Lake",45,"49° 41' N","126° 06' W",3,2,5,500,623
"Muchalat Lake",45,"49° 41' N","126° 06' W",3,3,5,500,623
"Muchalat Lake",45,"49° 41' N","126° 06' W",3,5,10,474,584
"Muchalat Lake",45,"49° 41' N","126° 06' W",3,10,15,439,550
"Muchalat Lake",45,"49° 41' N","126° 06' W",3,15,20,412,522
"Muchalat Lake",45,"49° 41' N","126° 06' W",3,20,30,368,475
"Muchalat Lake",45,"49° 41' N","126° 06' W",3,30,40,237,402
"Muchalat Lake",45,"49° 41' N","126° 06' W",3,40,50,79,311
"Muchalat Lake",45,"49° 41' N","126° 06' W",3,50,60,0,164
"Muchalat Lake",45,"49° 41' N","126° 06' W",4,2,5,632,623
"Muchalat Lake",45,"49° 41' N","126° 06' W",4,3,5,632,623
"Muchalat Lake",45,"49° 41' N","126° 06' W",4,5,10,614,584
"Muchalat Lake",45,"49° 41' N","126° 06' W",4,10,15,595,550
"Muchalat Lake",45,"49° 41' N","126° 06' W",4,15,20,577,522
"Muchalat Lake",45,"49° 41' N","126° 06' W",4,20,30,540,475
"Muchalat Lake",45,"49° 41' N","126° 06' W",4,30,40,504,402
"Muchalat Lake",45,"49° 41' N","126° 06' W",4,40,50,458,311
"Muchalat Lake",45,"49° 41' N","126° 06' W",4,50,60,370,164
"Muchalat Lake",45,"49° 41' N","126° 06' W",5,2,5,550,623
"Muchalat Lake",45,"49° 41' N","126° 06' W",5,3,5,550,623
"Muchalat Lake",45,"49° 41' N","126° 06' W",5,5,10,536,584
"Muchalat Lake",45,"49° 41' N","126° 06' W",5,10,15,523,550
"Muchalat Lake",45,"49° 41' N","126° 06' W",5,15,20,509,522
"Muchalat Lake",45,"49° 41' N","126° 06' W",5,20,30,475,475
"Muchalat Lake",45,"49° 41' N","126° 06' W",5,30,40,441,402
"Muchalat Lake",45,"49° 41' N","126° 06' W",5,40,50,394,311
"Muchalat Lake",45,"49° 41' N","126° 06' W",5,50,60,326,164
"Muriel Lake",44,"49° 08' N","125° 36' W",1,2,5,347,135
"Muriel Lake",44,"49° 08' N","125° 36' W",1,3,5,347,135
"Muriel Lake",44,"49° 08' N","125° 36' W",1,5,10,325,115
"Muriel Lake",44,"49° 08' N","125° 36' W",1,10,15,246,97
"Muriel Lake",44,"49° 08' N","125° 36' W",1,15,20,92,80
"Muriel Lake",44,"49° 08' N","125° 36' W",1,20,30,0,54
"Muriel Lake",44,"49° 08' N","125° 36' W",1,30,40,0,27
"Muriel Lake",44,"49° 08' N","125° 36' W",1,40,50,0,9
"Muriel Lake",44,"49° 08' N","125° 36' W",2,2,5,550,135
"Muriel Lake",44,"49° 08' N","125° 36' W",2,3,5,550,135
"Muriel Lake",44,"49° 08' N","125° 36' W",2,5,10,532,115
"Muriel Lake",44,"49° 08' N","125° 36' W",2,10,15,450,97
"Muriel Lake",44,"49° 08' N","125° 36' W",2,15,20,410,80
"Muriel Lake",44,"49° 08' N","125° 36' W",2,20,30,325,54
"Muriel Lake",44,"49° 08' N","125° 36' W",2,30,40,262,27
"Muriel Lake",44,"49° 08' N","125° 36' W",2,40,50,0,9
"Muriel Lake",44,"49° 08' N","125° 36' W",3,2,5,400,135
"Muriel Lake",44,"49° 08' N","125° 36' W",3,3,5,400,135
"Muriel Lake",44,"49° 08' N","125° 36' W",3,5,10,376,115
"Muriel Lake",44,"49° 08' N","125° 36' W",3,10,15,350,97
"Muriel Lake",44,"49° 08' N","125° 36' W",3,15,20,256,80
"Muriel Lake",44,"49° 08' N","125° 36' W",3,20,30,215,54
"Muriel Lake",44,"49° 08' N","125° 36' W",3,30,40,168,27
"Muriel Lake",44,"49° 08' N","125° 36' W",3,40,50,0,9
"Muriel Lake",44,"49° 08' N","125° 36' W",4,2,5,827,135
"Muriel Lake",44,"49° 08' N","125° 36' W",4,3,5,827,135
"Muriel Lake",44,"49° 08' N","125° 36' W",4,5,10,763,115
"Muriel Lake",44,"49° 08' N","125° 36' W",4,10,15,662,97
"Muriel Lake",44,"49° 08' N","125° 36' W",4,15,20,487,80
"Muriel Lake",44,"49° 08' N","125° 36' W",4,20,30,289,54
"Muriel Lake",44,"49° 08' N","125° 36' W",4,30,40,144,27
"Muriel Lake",44,"49° 08' N","125° 36' W",4,40,50,0,9
"Muriel Lake",44,"49° 08' N","125° 36' W",5,2,5,840,135
"Muriel Lake",44,"49° 08' N","125° 36' W",5,3,5,840,135
"Muriel Lake",44,"49° 08' N","125° 36' W",5,5,10,804,115
"Muriel Lake",44,"49° 08' N","125° 36' W",5,10,15,779,97
"Muriel Lake",44,"49° 08' N","125° 36' W",5,15,20,759,80
"Muriel Lake",44,"49° 08' N","125° 36' W",5,20,30,423,54
"Muriel Lake",44,"49° 08' N","125° 36' W",5,30,40,307,27
"Muriel Lake",44,"49° 08' N","125° 36' W",5,40,50,236,9
"Muriel Lake",44,"49° 08' N","125° 36' W",6,2,5,625,135
"Muriel Lake",44,"49° 08' N","125° 36' W",6,3,5,625,135
"Muriel Lake",44,"49° 08' N","125° 36' W",6,5,10,600,115
"Muriel Lake",44,"49° 08' N","125° 36' W",6,10,15,535,97
"Muriel Lake",44,"49° 08' N","125° 36' W",6,15,20,510,80
"Muriel Lake",44,"49° 08' N","125° 36' W",6,20,30,465,54
"Muriel Lake",44,"49° 08' N","125° 36' W",6,30,40,415,27
"Muriel Lake",44,"49° 08' N","125° 36' W",6,40,50,120,9
"Muriel Lake",44,"49° 08' N","125° 36' W",7,2,5,875,135
"Muriel Lake",44,"49° 08' N","125° 36' W",7,3,5,875,135
"Muriel Lake",44,"49° 08' N","125° 36' W",7,5,10,860,115
"Muriel Lake",44,"49° 08' N","125° 36' W",7,10,15,785,97
"Muriel Lake",44,"49° 08' N","125° 36' W",7,15,20,645,80
"Muriel Lake",44,"49° 08' N","125° 36' W",7,20,30,449,54
"Muriel Lake",44,"49° 08' N","125° 36' W",7,30,40,170,27
"Muriel Lake",44,"49° 08' N","125° 36' W",7,40,50,70,9
"Muriel Lake",44,"49° 08' N","125° 36' W",8,2,5,825,135
"Muriel Lake",44,"49° 08' N","125° 36' W",8,3,5,825,135
"Muriel Lake",44,"49° 08' N","125° 36' W",8,5,10,770,115
"Muriel Lake",44,"49° 08' N","125° 36' W",8,10,15,655,97
"Muriel Lake",44,"49° 08' N","125° 36' W",8,15,20,570,80
"Muriel Lake",44,"49° 08' N","125° 36' W",8,20,30,490,54
"Muriel Lake",44,"49° 08' N","125° 36' W",8,30,40,270,27
"Muriel Lake",44,"49° 08' N","125° 36' W",8,40,50,0,9
"Muriel Lake",44,"49° 08' N","125° 36' W",9,2,5,460,135
"Muriel Lake",44,"49° 08' N","125° 36' W",9,3,5,460,135
"Muriel Lake",44,"49° 08' N","125° 36' W",9,5,10,450,115
"Muriel Lake",44,"49° 08' N","125° 36' W",9,10,15,430,97
"Muriel Lake",44,"49° 08' N","125° 36' W",9,15,20,415,80
"Muriel Lake",44,"49° 08' N","125° 36' W",9,20,30,362,54
"Muriel Lake",44,"49° 08' N","125° 36' W",9,30,40,240,27
"Muriel Lake",44,"49° 08' N","125° 36' W",9,40,50,0,9
"Muriel Lake",44,"49° 08' N","125° 36' W",10,2,5,420,135
"Muriel Lake",44,"49° 08' N","125° 36' W",10,3,5,420,135
"Muriel Lake",44,"49° 08' N","125° 36' W",10,5,10,275,115
"Muriel Lake",44,"49° 08' N","125° 36' W",10,10,15,190,97
"Muriel Lake",44,"49° 08' N","125° 36' W",10,15,20,45,80
"Muriel Lake",44,"49° 08' N","125° 36' W",10,20,30,15,54
"Muriel Lake",44,"49° 08' N","125° 36' W",10,30,40,0,27
"Muriel Lake",44,"49° 08' N","125° 36' W",10,40,50,0,9
"Nahmint Lake",153,"49° 09' N","125° 00' W",1,2,5,662,711
"Nahmint Lake",153,"49° 09' N","125° 00' W",1,3,5,662,711
"Nahmint Lake",153,"49° 09' N","125° 00' W",1,5,10,649,692
"Nahmint Lake",153,"49° 09' N","125° 00' W",1,10,15,633,673
"Nahmint Lake",153,"49° 09' N","125° 00' W",1,15,20,614,654
"Nahmint Lake",153,"49° 09' N","125° 00' W",1,20,30,590,625
"Nahmint Lake",153,"49° 09' N","125° 00' W",1,30,40,564,581
"Nahmint Lake",153,"49° 09' N","125° 00' W",1,40,50,537,565
"Nahmint Lake",153,"49° 09' N","125° 00' W",1,50,60,516,533
"Nahmint Lake",153,"49° 09' N","125° 00' W",2,2,5,801,711
"Nahmint Lake",153,"49° 09' N","125° 00' W",2,3,5,801,711
"Nahmint Lake",153,"49° 09' N","125° 00' W",2,5,10,792,692
"Nahmint Lake",153,"49° 09' N","125° 00' W",2,10,15,781,673
"Nahmint Lake",153,"49° 09' N","125° 00' W",2,15,20,774,654
"Nahmint Lake",153,"49° 09' N","125° 00' W",2,20,30,746,625
"Nahmint Lake",153,"49° 09' N","125° 00' W",2,30,40,706,581
"Nahmint Lake",153,"49° 09' N","125° 00' W",2,40,50,670,565
"Nahmint Lake",153,"49° 09' N","125° 00' W",2,50,60,646,533
"Nahmint Lake",153,"49° 09' N","125° 00' W",3,2,5,525,711
"Nahmint Lake",153,"49° 09' N","125° 00' W",3,3,5,525,711
"Nahmint Lake",153,"49° 09' N","125° 00' W",3,5,10,504,692
"Nahmint Lake",153,"49° 09' N","125° 00' W",3,10,15,491,673
"Nahmint Lake",153,"49° 09' N","125° 00' W",3,15,20,477,654
"Nahmint Lake",153,"49° 09' N","125° 00' W",3,20,30,454,625
"Nahmint Lake",153,"49° 09' N","125° 00' W",3,30,40,427,581
"Nahmint Lake",153,"49° 09' N","125° 00' W",3,40,50,395,565
"Nahmint Lake",153,"49° 09' N","125° 00' W",3,50,60,370,533
"Nahmint Lake",153,"49° 09' N","125° 00' W",4,2,5,672,711
"Nahmint Lake",153,"49° 09' N","125° 00' W",4,3,5,672,711
"Nahmint Lake",153,"49° 09' N","125° 00' W",4,5,10,653,692
"Nahmint Lake",153,"49° 09' N","125° 00' W",4,10,15,635,673
"Nahmint Lake",153,"49° 09' N","125° 00' W",4,15,20,619,654
"Nahmint Lake",153,"49° 09' N","125° 00' W",4,20,30,593,625
"Nahmint Lake",153,"49° 09' N","125° 00' W",4,30,40,552,581
"Nahmint Lake",153,"49° 09' N","125° 00' W",4,40,50,524,565
"Nahmint Lake",153,"49° 09' N","125° 00' W",4,50,60,483,533
"Nahmint Lake",153,"49° 09' N","125° 00' W",5,2,5,582,711
"Nahmint Lake",153,"49° 09' N","125° 00' W",5,3,5,582,711
"Nahmint Lake",153,"49° 09' N","125° 00' W",5,5,10,568,692
"Nahmint Lake",153,"49° 09' N","125° 00' W",5,10,15,546,673
"Nahmint Lake",153,"49° 09' N","125° 00' W",5,15,20,475,654
"Nahmint Lake",153,"49° 09' N","125° 00' W",5,20,30,447,625
"Nahmint Lake",153,"49° 09' N","125° 00' W",5,30,40,411,581
"Nahmint Lake",153,"49° 09' N","125° 00' W",5,40,50,381,565
"Nahmint Lake",153,"49° 09' N","125° 00' W",5,50,60,352,533
"Nahwitti Lake",121,"50° 43' N","127° 51' W",1,2,5,735,222
"Nahwitti Lake",121,"50° 43' N","127° 51' W",1,3,5,735,222
"Nahwitti Lake",121,"50° 43' N","127° 51' W",1,5,10,720,207
"Nahwitti Lake",121,"50° 43' N","127° 51' W",1,10,15,700,192
"Nahwitti Lake",121,"50° 43' N","127° 51' W",1,15,20,680,175
"Nahwitti Lake",121,"50° 43' N","127° 51' W",1,20,30,635,144
"Nahwitti Lake",121,"50° 43' N","127° 51' W",1,30,40,160,75
"Nahwitti Lake",121,"50° 43' N","127° 51' W",1,40,50,0,14
"Nahwitti Lake",121,"50° 43' N","127° 51' W",2,2,5,685,222
"Nahwitti Lake",121,"50° 43' N","127° 51' W",2,3,5,685,222
"Nahwitti Lake",121,"50° 43' N","127° 51' W",2,5,10,660,207
"Nahwitti Lake",121,"50° 43' N","127° 51' W",2,10,15,625,192
"Nahwitti Lake",121,"50° 43' N","127° 51' W",2,15,20,605,175
"Nahwitti Lake",121,"50° 43' N","127° 51' W",2,20,30,550,144
"Nahwitti Lake",121,"50° 43' N","127° 51' W",2,30,40,245,75
"Nahwitti Lake",121,"50° 43' N","127° 51' W",2,40,50,130,14
"Nahwitti Lake",121,"50° 43' N","127° 51' W",3,2,5,640,222
"Nahwitti Lake",121,"50° 43' N","127° 51' W",3,3,5,640,222
"Nahwitti Lake",121,"50° 43' N","127° 51' W",3,5,10,625,207
"Nahwitti Lake",121,"50° 43' N","127° 51' W",3,10,15,610,192
"Nahwitti Lake",121,"50° 43' N","127° 51' W",3,15,20,590,175
"Nahwitti Lake",121,"50° 43' N","127° 51' W",3,20,30,600,144
"Nahwitti Lake",121,"50° 43' N","127° 51' W",3,30,40,295,75
"Nahwitti Lake",121,"50° 43' N","127° 51' W",3,40,50,0,14
"Nahwitti Lake",121,"50° 43' N","127° 51' W",4,2,5,350,222
"Nahwitti Lake",121,"50° 43' N","127° 51' W",4,3,5,350,222
"Nahwitti Lake",121,"50° 43' N","127° 51' W",4,5,10,335,207
"Nahwitti Lake",121,"50° 43' N","127° 51' W",4,10,15,300,192
"Nahwitti Lake",121,"50° 43' N","127° 51' W",4,15,20,265,175
"Nahwitti Lake",121,"50° 43' N","127° 51' W",4,20,30,205,144
"Nahwitti Lake",121,"50° 43' N","127° 51' W",4,30,40,100,75
"Nahwitti Lake",121,"50° 43' N","127° 51' W",4,40,50,0,14
"Nahwitti Lake",121,"50° 43' N","127° 51' W",5,2,5,565,222
"Nahwitti Lake",121,"50° 43' N","127° 51' W",5,3,5,565,222
"Nahwitti Lake",121,"50° 43' N","127° 51' W",5,5,10,515,207
"Nahwitti Lake",121,"50° 43' N","127° 51' W",5,10,15,440,192
"Nahwitti Lake",121,"50° 43' N","127° 51' W",5,15,20,390,175
"Nahwitti Lake",121,"50° 43' N","127° 51' W",5,20,30,325,144
"Nahwitti Lake",121,"50° 43' N","127° 51' W",5,30,40,225,75
"Nahwitti Lake",121,"50° 43' N","127° 51' W",5,40,50,70,14
"Nahwitti_2005",247,NA,NA,1,2,5,600,222
"Nahwitti_2005",247,NA,NA,1,3,5,600,222
"Nahwitti_2005",247,NA,NA,1,5,10,511,207
"Nahwitti_2005",247,NA,NA,1,10,15,301,192
"Nahwitti_2005",247,NA,NA,1,15,20,255,175
"Nahwitti_2005",247,NA,NA,1,20,30,191,144
"Nahwitti_2005",247,NA,NA,1,30,40,0,75
"Nahwitti_2005",247,NA,NA,1,40,50,0,14
"Nahwitti_2005",247,NA,NA,2,2,5,400,222
"Nahwitti_2005",247,NA,NA,2,3,5,400,222
"Nahwitti_2005",247,NA,NA,2,5,10,388,207
"Nahwitti_2005",247,NA,NA,2,10,15,304,192
"Nahwitti_2005",247,NA,NA,2,15,20,236,175
"Nahwitti_2005",247,NA,NA,2,20,30,41,144
"Nahwitti_2005",247,NA,NA,2,30,40,0,75
"Nahwitti_2005",247,NA,NA,2,40,50,0,14
"Nahwitti_2005",247,NA,NA,3,2,5,700,222
"Nahwitti_2005",247,NA,NA,3,3,5,700,222
"Nahwitti_2005",247,NA,NA,3,5,10,672,207
"Nahwitti_2005",247,NA,NA,3,10,15,633,192
"Nahwitti_2005",247,NA,NA,3,15,20,633,175
"Nahwitti_2005",247,NA,NA,3,20,30,495,144
"Nahwitti_2005",247,NA,NA,3,30,40,342,75
"Nahwitti_2005",247,NA,NA,3,40,50,108,14
"Nahwitti_2005",247,NA,NA,4,2,5,900,222
"Nahwitti_2005",247,NA,NA,4,3,5,900,222
"Nahwitti_2005",247,NA,NA,4,5,10,892,207
"Nahwitti_2005",247,NA,NA,4,10,15,865,192
"Nahwitti_2005",247,NA,NA,4,15,20,833,175
"Nahwitti_2005",247,NA,NA,4,20,30,796,144
"Nahwitti_2005",247,NA,NA,4,30,40,486,75
"Nahwitti_2005",247,NA,NA,4,40,50,0,14
"Nahwitti_2005",247,NA,NA,5,2,5,800,222
"Nahwitti_2005",247,NA,NA,5,3,5,800,222
"Nahwitti_2005",247,NA,NA,5,5,10,794,207
"Nahwitti_2005",247,NA,NA,5,10,15,763,192
"Nahwitti_2005",247,NA,NA,5,15,20,739,175
"Nahwitti_2005",247,NA,NA,5,20,30,695,144
"Nahwitti_2005",247,NA,NA,5,30,40,330,75
"Nahwitti_2005",247,NA,NA,5,40,50,0,14
"Nahwitti_2005",247,NA,NA,6,2,5,800,222
"Nahwitti_2005",247,NA,NA,6,3,5,800,222
"Nahwitti_2005",247,NA,NA,6,5,10,796,207
"Nahwitti_2005",247,NA,NA,6,10,15,782,192
"Nahwitti_2005",247,NA,NA,6,15,20,750,175
"Nahwitti_2005",247,NA,NA,6,20,30,720,144
"Nahwitti_2005",247,NA,NA,6,30,40,270,75
"Nahwitti_2005",247,NA,NA,6,40,50,114,14
"Nahwitti_2005",247,NA,NA,7,2,5,900,222
"Nahwitti_2005",247,NA,NA,7,3,5,900,222
"Nahwitti_2005",247,NA,NA,7,5,10,890,207
"Nahwitti_2005",247,NA,NA,7,10,15,873,192
"Nahwitti_2005",247,NA,NA,7,15,20,846,175
"Nahwitti_2005",247,NA,NA,7,20,30,813,144
"Nahwitti_2005",247,NA,NA,7,30,40,339,75
"Nahwitti_2005",247,NA,NA,7,40,50,176,14
"Nahwitti_2005",247,NA,NA,8,2,5,800,222
"Nahwitti_2005",247,NA,NA,8,3,5,800,222
"Nahwitti_2005",247,NA,NA,8,5,10,787,207
"Nahwitti_2005",247,NA,NA,8,10,15,766,192
"Nahwitti_2005",247,NA,NA,8,15,20,735,175
"Nahwitti_2005",247,NA,NA,8,20,30,675,144
"Nahwitti_2005",247,NA,NA,8,30,40,199,75
"Nahwitti_2005",247,NA,NA,8,40,50,0,14
"Nakina Lake",224,NA,NA,1,2,5,535,452
"Nakina Lake",224,NA,NA,1,3,5,535,452
"Nakina Lake",224,NA,NA,1,5,10,440,366
"Nakina Lake",224,NA,NA,1,10,15,410,272
"Nakina Lake",224,NA,NA,1,15,20,323,191
"Nakina Lake",224,NA,NA,1,20,30,255,118
"Nakina Lake",224,NA,NA,1,30,40,0,45
"Nakina Lake",224,NA,NA,2,2,5,611,452
"Nakina Lake",224,NA,NA,2,3,5,611,452
"Nakina Lake",224,NA,NA,2,5,10,543,366
"Nakina Lake",224,NA,NA,2,10,15,465,272
"Nakina Lake",224,NA,NA,2,15,20,415,191
"Nakina Lake",224,NA,NA,2,20,30,262,118
"Nakina Lake",224,NA,NA,2,30,40,252,45
"Nakina Lake",224,NA,NA,3,2,5,809,452
"Nakina Lake",224,NA,NA,3,3,5,809,452
"Nakina Lake",224,NA,NA,3,5,10,711,366
"Nakina Lake",224,NA,NA,3,10,15,575,272
"Nakina Lake",224,NA,NA,3,15,20,397,191
"Nakina Lake",224,NA,NA,3,20,30,209,118
"Nakina Lake",224,NA,NA,3,30,40,0,45
"Nakina Lake",224,NA,NA,4,2,5,438,452
"Nakina Lake",224,NA,NA,4,3,5,438,452
"Nakina Lake",224,NA,NA,4,5,10,362,366
"Nakina Lake",224,NA,NA,4,10,15,338,272
"Nakina Lake",224,NA,NA,4,15,20,303,191
"Nakina Lake",224,NA,NA,4,20,30,82,118
"Nakina Lake",224,NA,NA,4,30,40,0,45
"Nakina Lake",224,NA,NA,5,2,5,807,452
"Nakina Lake",224,NA,NA,5,3,5,807,452
"Nakina Lake",224,NA,NA,5,5,10,771,366
"Nakina Lake",224,NA,NA,5,10,15,224,272
"Nakina Lake",224,NA,NA,5,15,20,77,191
"Nakina Lake",224,NA,NA,5,20,30,0,118
"Nakina Lake",224,NA,NA,5,30,40,0,45
"Nakina Lake",224,NA,NA,6,2,5,261,452
"Nakina Lake",224,NA,NA,6,3,5,261,452
"Nakina Lake",224,NA,NA,6,5,10,0,366
"Nakina Lake",224,NA,NA,6,10,15,0,272
"Nakina Lake",224,NA,NA,6,15,20,0,191
"Nakina Lake",224,NA,NA,6,20,30,0,118
"Nakina Lake",224,NA,NA,6,30,40,0,45
"Nakina Lake",224,NA,NA,7,2,5,338,452
"Nakina Lake",224,NA,NA,7,3,5,338,452
"Nakina Lake",224,NA,NA,7,5,10,284,366
"Nakina Lake",224,NA,NA,7,10,15,80,272
"Nakina Lake",224,NA,NA,7,15,20,0,191
"Nakina Lake",224,NA,NA,7,20,30,0,118
"Nakina Lake",224,NA,NA,7,30,40,0,45
"Nimpkish Lake",21,"50° 25' N","125° 40' W",1,2,5,806,3628
"Nimpkish Lake",21,"50° 25' N","125° 40' W",1,3,5,806,3628
"Nimpkish Lake",21,"50° 25' N","125° 40' W",1,5,10,799,3604
"Nimpkish Lake",21,"50° 25' N","125° 40' W",1,10,15,791,3554
"Nimpkish Lake",21,"50° 25' N","125° 40' W",1,15,20,731,3424
"Nimpkish Lake",21,"50° 25' N","125° 40' W",1,20,30,656,3282
"Nimpkish Lake",21,"50° 25' N","125° 40' W",1,30,40,576,3104
"Nimpkish Lake",21,"50° 25' N","125° 40' W",1,40,50,512,2976
"Nimpkish Lake",21,"50° 25' N","125° 40' W",1,50,60,452,2865
"Nimpkish Lake",21,"50° 25' N","125° 40' W",1,60,70,0,2727
"Nimpkish Lake",21,"50° 25' N","125° 40' W",1,70,80,0,2607
"Nimpkish Lake",21,"50° 25' N","125° 40' W",2,2,5,1344,3628
"Nimpkish Lake",21,"50° 25' N","125° 40' W",2,3,5,1344,3628
"Nimpkish Lake",21,"50° 25' N","125° 40' W",2,5,10,1331,3604
"Nimpkish Lake",21,"50° 25' N","125° 40' W",2,10,15,1330,3554
"Nimpkish Lake",21,"50° 25' N","125° 40' W",2,15,20,1282,3424
"Nimpkish Lake",21,"50° 25' N","125° 40' W",2,20,30,1184,3282
"Nimpkish Lake",21,"50° 25' N","125° 40' W",2,30,40,1162,3104
"Nimpkish Lake",21,"50° 25' N","125° 40' W",2,40,50,1106,2976
"Nimpkish Lake",21,"50° 25' N","125° 40' W",2,50,60,995,2865
"Nimpkish Lake",21,"50° 25' N","125° 40' W",2,60,70,970,2727
"Nimpkish Lake",21,"50° 25' N","125° 40' W",2,70,80,950,2607
"Nimpkish Lake",21,"50° 25' N","125° 40' W",3,2,5,1269,3628
"Nimpkish Lake",21,"50° 25' N","125° 40' W",3,3,5,1269,3628
"Nimpkish Lake",21,"50° 25' N","125° 40' W",3,5,10,1254,3604
"Nimpkish Lake",21,"50° 25' N","125° 40' W",3,10,15,1246,3554
"Nimpkish Lake",21,"50° 25' N","125° 40' W",3,15,20,1225,3424
"Nimpkish Lake",21,"50° 25' N","125° 40' W",3,20,30,1184,3282
"Nimpkish Lake",21,"50° 25' N","125° 40' W",3,30,40,1144,3104
"Nimpkish Lake",21,"50° 25' N","125° 40' W",3,40,50,1109,2976
"Nimpkish Lake",21,"50° 25' N","125° 40' W",3,50,60,1074,2865
"Nimpkish Lake",21,"50° 25' N","125° 40' W",3,60,70,1044,2727
"Nimpkish Lake",21,"50° 25' N","125° 40' W",3,70,80,1014,2607
"Nimpkish Lake",21,"50° 25' N","125° 40' W",4,2,5,1702,3628
"Nimpkish Lake",21,"50° 25' N","125° 40' W",4,3,5,1702,3628
"Nimpkish Lake",21,"50° 25' N","125° 40' W",4,5,10,1679,3604
"Nimpkish Lake",21,"50° 25' N","125° 40' W",4,10,15,1657,3554
"Nimpkish Lake",21,"50° 25' N","125° 40' W",4,15,20,1646,3424
"Nimpkish Lake",21,"50° 25' N","125° 40' W",4,20,30,1617,3282
"Nimpkish Lake",21,"50° 25' N","125° 40' W",4,30,40,1573,3104
"Nimpkish Lake",21,"50° 25' N","125° 40' W",4,40,50,1528,2976
"Nimpkish Lake",21,"50° 25' N","125° 40' W",4,50,60,1461,2865
"Nimpkish Lake",21,"50° 25' N","125° 40' W",4,60,70,1421,2727
"Nimpkish Lake",21,"50° 25' N","125° 40' W",4,70,80,1380,2607
"Nimpkish Lake",21,"50° 25' N","125° 40' W",5,2,5,1729,3628
"Nimpkish Lake",21,"50° 25' N","125° 40' W",5,3,5,1729,3628
"Nimpkish Lake",21,"50° 25' N","125° 40' W",5,5,10,1712,3604
"Nimpkish Lake",21,"50° 25' N","125° 40' W",5,10,15,1700,3554
"Nimpkish Lake",21,"50° 25' N","125° 40' W",5,15,20,1690,3424
"Nimpkish Lake",21,"50° 25' N","125° 40' W",5,20,30,1664,3282
"Nimpkish Lake",21,"50° 25' N","125° 40' W",5,30,40,1627,3104
"Nimpkish Lake",21,"50° 25' N","125° 40' W",5,40,50,1582,2976
"Nimpkish Lake",21,"50° 25' N","125° 40' W",5,50,60,1544,2865
"Nimpkish Lake",21,"50° 25' N","125° 40' W",5,60,70,1508,2727
"Nimpkish Lake",21,"50° 25' N","125° 40' W",5,70,80,1465,2607
"Nimpkish Lake",21,"50° 25' N","125° 40' W",6,2,5,1843,3628
"Nimpkish Lake",21,"50° 25' N","125° 40' W",6,3,5,1843,3628
"Nimpkish Lake",21,"50° 25' N","125° 40' W",6,5,10,1838,3604
"Nimpkish Lake",21,"50° 25' N","125° 40' W",6,10,15,1819,3554
"Nimpkish Lake",21,"50° 25' N","125° 40' W",6,15,20,1796,3424
"Nimpkish Lake",21,"50° 25' N","125° 40' W",6,20,30,1773,3282
"Nimpkish Lake",21,"50° 25' N","125° 40' W",6,30,40,1738,3104
"Nimpkish Lake",21,"50° 25' N","125° 40' W",6,40,50,1708,2976
"Nimpkish Lake",21,"50° 25' N","125° 40' W",6,50,60,1668,2865
"Nimpkish Lake",21,"50° 25' N","125° 40' W",6,60,70,1627,2727
"Nimpkish Lake",21,"50° 25' N","125° 40' W",6,70,80,1564,2607
"Nimpkish Lake",21,"50° 25' N","125° 40' W",7,2,5,1537,3628
"Nimpkish Lake",21,"50° 25' N","125° 40' W",7,3,5,1537,3628
"Nimpkish Lake",21,"50° 25' N","125° 40' W",7,5,10,1522,3604
"Nimpkish Lake",21,"50° 25' N","125° 40' W",7,10,15,1505,3554
"Nimpkish Lake",21,"50° 25' N","125° 40' W",7,15,20,1481,3424
"Nimpkish Lake",21,"50° 25' N","125° 40' W",7,20,30,1440,3282
"Nimpkish Lake",21,"50° 25' N","125° 40' W",7,30,40,1390,3104
"Nimpkish Lake",21,"50° 25' N","125° 40' W",7,40,50,1351,2976
"Nimpkish Lake",21,"50° 25' N","125° 40' W",7,50,60,1307,2865
"Nimpkish Lake",21,"50° 25' N","125° 40' W",7,60,70,1275,2727
"Nimpkish Lake",21,"50° 25' N","125° 40' W",7,70,80,1244,2607
"Nimpkish Lake",21,"50° 25' N","125° 40' W",8,2,5,1093,3628
"Nimpkish Lake",21,"50° 25' N","125° 40' W",8,3,5,1093,3628
"Nimpkish Lake",21,"50° 25' N","125° 40' W",8,5,10,1049,3604
"Nimpkish Lake",21,"50° 25' N","125° 40' W",8,10,15,973,3554
"Nimpkish Lake",21,"50° 25' N","125° 40' W",8,15,20,891,3424
"Nimpkish Lake",21,"50° 25' N","125° 40' W",8,20,30,763,3282
"Nimpkish Lake",21,"50° 25' N","125° 40' W",8,30,40,685,3104
"Nimpkish Lake",21,"50° 25' N","125° 40' W",8,40,50,612,2976
"Nimpkish Lake",21,"50° 25' N","125° 40' W",8,50,60,551,2865
"Nimpkish Lake",21,"50° 25' N","125° 40' W",8,60,70,504,2727
